sender,recipient,date,end date
"Charlesworth, Edward","Henslow, J. S.",1859-07-21,1859-07-21
"Charlesworth, Edward","Henslow, J. S.",1859-07-21,1859-07-21
"Carpenter, William B.","Henslow, J. S.",1859-08-03,1859-08-03
"Dilke, C. W.","Henslow, J. S.",1859-08-15,1859-08-15
"Henslow, J. S.","Martin, Thomas",1859-09-22,1859-09-22
"Henslow, J. S.","Martin, Thomas",1859-10-06,1859-10-06
"Bond, H. J. H.","Henslow, J. S.",1859-11-02,1859-11-02
"Jenyns, Leonard","Henslow, J. S.",1859-11-21,1859-11-21
"Jenyns, Leonard","Henslow, J. S.",1859-12-31,1859-12-31
"Jenyns, Leonard","Henslow, J. S.",1859-12-31,1859-12-31
"Henslow, J. S.","Jenyns, Leonard",1860-01-26,1860-01-26
"Evans, John","Henslow, J. S.",1860-02-10,1860-02-10
"Evans, John","Henslow, J. S.",1860-02-10,1860-02-10
"Christy, Henry","Henslow, J. S.",1860-03-08,1860-03-08
"Clark, William","Henslow, J. S.",1860-03-13,1860-03-13
"Clark, William","Henslow, J. S.",1860-03-13,1860-03-13
"Henslow, J. S.","Hooker, J. D.",1860-04-14,1860-04-14
"Henslow, J. S.","Hooker, J. D.",1860-04-14,1860-04-14
"Henslow, J. S.","Hooker, J. D.",1860-04-14,1860-04-14
"Henslow, J. S.","Sedgwick, Adam",1860-04-24,1860-04-24
"Henslow, J. S.","Sedgwick, Adam",1860-04-24,1860-04-24
"Henslow, J. S.","Sedgwick, Adam",1860-04-24,1860-04-24
"Henslow, J. S.","Hooker, J. D.",1860-04-27,1860-04-27
"Henslow, J. S.","Hooker, J. D.",1860-04-27,1860-04-27
"Henslow, J. S.","Sedgwick, Adam",1860-04-30,1860-04-30
"Henslow, J. S.","Hooker, J. D.",1860-05-05,1860-05-05
"Henslow, J. S.","Hooker, J. D.",1860-05-05,1860-05-05
"Henslow, J. S.","Hooker, J. D.",1860-05-05,1860-05-05
"Henslow, J. S.","Hooker, J. D.",1860-05-10,1860-05-10
"Henslow, J. S.","Hooker, J. D.",1860-05-10,1860-05-10
"Carpenter, William B.","Henslow, J. S.",1860-05-14,1860-05-14
"Carpenter, William B.","Henslow, J. S.",1860-05-14,1860-05-14
"Henslow, J. S.","Sulivan, L.",1860-06-26,1860-06-26
"Longman, William","Henslow, J. S.",1860-07-03,1860-07-03
"Longman, William","Henslow, J. S.",1860-07-03,1860-07-03
"Jenyns, Leonard","Henslow, J. S.",1860-07-18,1860-07-18
"Jenyns, Leonard","Henslow, J. S.",1860-07-18,1860-07-18
"Bond, H. J. H.","Henslow, J. S.",1860-10-24,1860-10-24
"Elphinstone, H.","Henslow, J. S.",1860-10-30,1860-10-30
"Skepper, Edmund","Henslow, J. S.",1860-11-15,1860-11-15
"Skepper, Edmund","Henslow, J. S.",1860-11-15,1860-11-15
"Henslow, J. S.","Macmillan's Magazine, Editor",1861-01-16,1861-01-16
"Henslow, J. S.","Macmillan's Magazine, Editor",1861-01-16,1861-01-16
"Henslow, J. S.","Nihill, Daniell",1861-02-14,1861-02-14
"Henslow, J. S.","Nihill, Daniell",1861-02-14,1861-02-14
