sender,recipient,date,end date
"Henslow, J. S.","Sedgwick, Adam ",1843-10-30,1843-10-30
"Henslow, J. S.","Sedgwick, Adam ",1843-10-30,1843-10-30
"Henslow, J. S.","Sedgwick, Adam",1843-11-03,1843-11-03
"Henslow, J. S.","Whewell, William",1844-03-01,1844-03-01
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Henslow, J. S.","Buckland, William",1845-07-09,1845-07-09
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Buckland, William","Henslow, J. S.",1845-07-11,1845-07-11
"Henslow, J. S.","Sedgwick, Adam",1845-09-01,1845-09-01
"Way, Albert","Henslow, J. S.",1846-02-18,1846-02-18
"Parker, Charles","Henslow, J. S.",1846-12-01,1846-12-01
"Henslow, J. S.","Sedgwick, Adam",1846-12-03,1846-12-03
"Henslow, J. S.","Herschel, Sir J. F. W.",1848-11-30,1848-11-30
"Sedgwick, Adam","Henslow, J. S.",1849-01-11,1849-01-11
"Bowerbank, James Scott","Henslow, J. S.",1849-06-06,1849-06-06
"Owen, Richard","Henslow, J. S.",1849-08-30,1849-08-30
"Eagle, Francis K.","Henslow, J. S.",1849-10-19,1849-10-19
"Eagle, Francis K.","Henslow, J. S.",1849-11-05,1849-11-05
"Eagle, Francis K.","Henslow, J. S.",1849-11-05,1849-11-05
"Eagle, Francis K.","Henslow, J. S.",1849-11-05,1849-11-05
"Pollock, Algernon","Henslow, J. S.",1850-02-13,1850-02-13
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Forbes, Edward","Henslow, J. S.",1851-05-06,1851-05-06
"Forbes, Edward","Henslow, J. S.",1851-05-06,1851-05-06
"Forbes, Edward","Henslow, J. S.",1851-05-06,1851-05-06
"Forbes, Edward","Henslow, J. S.",1851-05-06,1851-05-06
"Forbes, Edward","Henslow, J. S.",1851-05-06,1851-05-06
"Waterhouse, George R.","Henslow, J. S.",1851-09-18,1851-09-18
"Henslow, J. S.","Jenyns, Leonard",1851-11-15,1851-11-15
"Henslow, J. S.","Jenyns, Leonard",1851-11-15,1851-11-15
"Henslow, J. S.",Printed circular,1851-11-15,1851-11-15
"Henslow, J. S.",Printed circular,1851-11-15,1851-11-15
"Bowerbank, James Scott","Henslow, J. S.",1851-12-28,1851-12-28
"Bowerbank, James Scott","Henslow, J. S.",1851-12-28,1851-12-28
"Bowerbank, James Scott","Henslow, J. S.",1851-12-28,1851-12-28
"Bowerbank, James Scott","Henslow, J. S.",1851-12-28,1851-12-28
"Curtis, John","Henslow, J. S.",1852-01-19,1852-01-19
"De la Beche, H. T.","Henslow, J. S.",1852-02-10,1852-02-10
"De la Beche, H. T.","Henslow, J. S.",1852-02-10,1852-02-10
"Henslow, J. S.","Sedgwick, Adam",1852-11-27,1852-11-27
"Prestwich, Joseph","Henslow, J. S.",1853-07-02,1853-07-02
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
" Wood, Searles Valentine","Henslow, J. S.",1853-10-29,1853-10-29
"Wood, Searles Valentine","Henslow, J. S.",1853-10-29,1853-10-29
"Faraday, Michael","Henslow, J. S.",1853-11-05,1853-11-05
"Faraday, Michael","Henslow, J. S.",1853-11-05,1853-11-05
"Faraday, Michael","Henslow, J. S.",1853-11-05,1853-11-05
"Wood, Searles Valentine  ","Henslow, J. S.",1853-11-27,1853-11-27
"Henslow, J. S.","Fitch, William Stevenson",1853-12-21,1853-12-21
"Henslow, J. S.","Gould, John.",1854-06-26,1854-06-26
"Cumming, Joseph George","Henslow, J. S.",1854-08-24,1854-08-24
"Carpenter, P. P.","Henslow, J. S.",1854-11-06,1854-11-06
"Yates, James","Henslow, J. S.",1854-11-09,1854-11-09
"Owen, Richard","Henslow, J. S.",1854-12-22,1854-12-22
"Prestwich, Joseph","Henslow, J. S.",1855-01-23,1855-01-23
"Prestwich, Joseph","Henslow, J. S.",1855-01-23,1855-01-23
"Murchison, Roderick","Henslow, J. S.",1855-06-06,1855-06-06
"Murchison, Roderick","Henslow, J. S.",1855-06-06,1855-06-06
"Prestwich, Joseph","Henslow, J. S.",1855-06-27,1855-06-27
"Carpenter, Philip","Henslow, J. S.",1855-07-02,1855-07-02
"Billing, Archibald","Henslow, J. S.",1855-11-22,1855-11-22
"Horner, Leonard","Henslow, J. S.",1855-12-03,1855-12-03
"Billing, Archibald","Henslow, J. S.",1855-12-08,1855-12-08
"Owen, Richard","Henslow, J. S.",1856-01-21,1856-01-21
"Colchester, William","Henslow, J. S.",1856-01-26,1856-01-26
"Colchester, William","Henslow, J. S.",1856-01-26,1856-01-26
"Richardson, John","Henslow, J. S.",1856-04-06,1856-04-06
"Belper, Lord","Henslow, J. S.",1856-09-14,1856-09-14
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Owen, Richard","Henslow, J. S.",1857-01-26,1857-01-26
"Owen, Richard","Henslow, J. S.",1857-01-26,1857-01-26
"Horner, Leonard","Henslow, J. S.",1857-09-12,1857-09-12
"Horner, Leonard","Henslow, J. S.",1857-09-12,1857-09-12
"Horner, Leonard","Henslow, J. S.",1857-09-12,1857-09-12
"Carpenter, William B.","Henslow, J. S.",1857-12-27,1857-12-27
"Phillips, John","Henslow, J. S.",1858-03-09,1858-03-09
"Phillips, John","Henslow, J. S.",1858-03-09,1858-03-09
"Owen, Richard","Henslow, J. S.",1858-03-21,1858-03-21
"Prestwich, Joseph","Henslow, J. S.",1858-09-03,1858-09-03
"Henslow, J. S.","Sedgwick, Adam",1858-12-27,1858-12-27
"Henslow, J. S.","Sedgwick, Adam",1858-12-27,1858-12-27
"Charlesworth, Edward","Henslow, J. S.",1859-07-21,1859-07-21
"Charlesworth, Edward","Henslow, J. S.",1859-07-28,1859-07-28
"Charlesworth, Edward","Henslow, J. S.",1859-07-28,1859-07-28
"Jenyns, Leonard","Henslow, J. S.",1859-11-21,1859-11-21
"Evans, John","Henslow, J. S.",1859-11-28,1859-11-28
"Jenyns, Leonard","Henslow, J. S.",1859-12-31,1859-12-31
"Henslow, J. S.","Whewell, William",1860-01-26,1860-01-26
"Henslow, J. S.","Whewell, William",1860-01-26,1860-01-26
"Sedgwick, Adam","Henslow, J. S.",1860-02-04,1860-02-04
"Owen, Richard","Henslow, J. S.",1860-03-15,1860-03-15
"Rolphe, Robert Mansey ","Henslow, J. S.",1860-10-17,1860-10-17
"Rolphe, Robert Mansey ","Henslow, J. S.",1860-10-17,1860-10-17
"Henslow, J. S.","Nihill, Daniell",1861-02-14,1861-02-14
"Henslow, J. S.","Sedgwick, Adam",1861-03-14,1861-03-14
"Henslow, J. S.","Sedgwick, Adam",1861-03-14,1861-03-14
