sender,recipient,date,end date
"Twopeny, Richard","Henslow, J. S.",1825-11-16,1825-11-16
"Jenyns, Leonard","Henslow, J. S.",1825-12-09,1825-12-09
"Palmerston, Lord","Henslow, J. S.",1825-12-13,1825-12-13
"Butt Junior, William","Henslow, J. S.",1826-01-01,1826-01-01
"Margetts, W.","Henslow, J. S.",1826-01-05,1826-01-05
"Calvert, Fred","Henslow, J. S.",1826-01-06,1826-01-06
"Stapleton, J. H.","Henslow, J. S.",1826-01-13,1826-01-13
"Stapleton, J. H.","Henslow, J. S.",1826-01-13,1826-01-13
"Stapleton, J. H.","Henslow, J. S.",1826-01-13,1826-01-13
"Carrighan, A.","Henslow, J. S.",1826-01-14,1826-01-14
"Carrighan, A.","Henslow, J. S.",1826-01-14,1826-01-14
"Palmerston, Lord","Henslow, J. S.",1826-01-18,1826-01-18
"Palmerston, Lord","Henslow, J. S.",1826-01-18,1826-01-18
"Carrighan, A.","Henslow, J. S.",1826-01-18,1826-01-18
"Henson, F.","Henslow, J. S.",1826-01-19,1826-01-19
"Wood, J.","Henslow, J. S.",1826-01-22,1826-01-22
"Stapleton, J. H.","Henslow, J. S.",1826-01-28,1826-01-28
"Wood, J.","Henslow, J. S.",1826-01-29,1826-01-29
"Palmerston, Lord","Henslow, J. S.",1826-01-29,1826-01-29
"Carrighan, A.","Henslow, J. S.",1826-01-29,1826-01-29
"Lamb, J.","Henslow, J. S.",1826-02-01,1826-02-01
"Lamb, J.","Henslow, J. S.",1826-02-01,1826-02-01
"Lamb, J.","Henslow, J. S.",1826-02-01,1826-02-01
"Palmerston, Lord","Henslow, J. S.",1826-02-03,1826-02-03
"Shelford, T.","Henslow, J. S.",1826-02-04,1826-02-04
"Palmerston, Lord","Henslow, J. S.",1826-02-06,1826-02-06
"Palmerston, Lord","Henslow, J. S.",1826-02-06,1826-02-06
"Carrighan, A.","Henslow, J. S.",1826-02-12,1826-02-12
"Henslow, J. S.","Dale, J. C.",1826-02-14,1826-02-14
"Henslow, J. S.","Dale, J. C.",1826-02-14,1826-02-14
"Carrighan, A.","Henslow, J. S.",1826-02-14,1826-02-14
"Tasker, H.","Henslow, J. S.",1826-02-16,1826-02-16
"Dale, J. C.","Henslow, J. S.",1826-02-20,1826-02-20
"Dale, J. C.","Henslow, J. S.",1826-02-20,1826-02-20
"Dale, J. C.","Henslow, J. S.",1826-02-20,1826-02-20
"Dale, J. C.","Henslow, J. S.",1826-02-20,1826-02-20
"Dale, J. C.","Henslow, J. S.",1826-02-20,1826-02-20
"Dale, J. C.","Henslow, J. S.",1826-02-20,1826-02-20
"Henslow, J. S.","Dale, J. C.",1826-02-26,1826-02-26
"Allen, J. T.","Henslow, J. S.",1826-03-07,1826-03-07
"Spencer, W. P.","Henslow, J. S.",1826-03-11,1826-03-11
"Griffith, J.","Henslow, J. S.",1826-03-12,1826-03-12
"Palmerston, Lord","Henslow, J. S.",1826-04-22,1826-04-22
"Palmerston, Lord","Henslow, J. S.",1826-05-30,1826-05-30
"Palmerston, Lord","Henslow, J. S.",1826-06-03,1826-06-03
"Russell, Whitworth","Henslow, J. S.",1826-06-04,1826-06-04
"Palmerston, Lord","Henslow, J. S.",1826-06-07,1826-06-07
unknown,"Henslow, J. S.",1826-06-08,1826-06-08
"Brand, J.","Henslow, J. S.",1826-06-16,1826-06-16
"Loyd, S.","Henslow, J. S.",1826-06-19,1826-06-19
"Sulivan, L.","Henslow, J. S.",1826-06-22,1826-06-22
"Thackeray, George","Henslow, J. S.",1826-07-02,1826-07-02
"Thackeray, George","Henslow, J. S.",1826-07-02,1826-07-02
"Thackeray, George","Henslow, J. S.",1826-07-02,1826-07-02
"Thackeray, George","Henslow, J. S.",1826-07-02,1826-07-02
"Thackeray, George","Henslow, J. S.",1826-07-02,1826-07-02
"Thackeray, George","Henslow, J. S.",1826-07-02,1826-07-02
"Hawkinson, R. E.","Henslow, J. S.",1826-08-02,1826-08-02
"Graham, Robert","Henslow, J. S.",1826-11-03,1826-11-03
"Daubeny, Charles","Henslow, J. S.",1827-01-17,1827-01-17
"Greville, R. K.","Henslow, J. S.",1827-01-23,1827-01-23
"Hooker, William Jackson","Henslow, J. S.",1827-04-14,1827-04-14
"Winch, N. J.","Henslow, J. S.",1827-05-21,1827-05-21
"Winch, N. J.","Henslow, J. S.",1827-05-21,1827-05-21
"Henslow, J. S.","Jenyns, Leonard",1827-09-01,1827-09-01
"Lowe, R. T.","Henslow, J. S.",1827-10-30,1827-10-30
"Peete, William","Henslow, J. S.",1827-12-31,1827-12-31
"Graham, Robert","Henslow, J. S.",1828-01-26,1828-01-26
"Graham, Robert","Henslow, J. S.",1828-01-26,1828-01-26
"Henslow, J. S.","Jenyns, Leonard",1828-03-06,1828-03-06
"Henslow, J. S.","Brown, Robert",1828-04-11,1828-04-11
"Greville, R. K.","Henslow, J. S.",1828-04-14,1828-04-14
"Greville, R. K.","Henslow, J. S.",1828-04-14,1828-04-14
"Hooker, William Jackson","Henslow, J. S.",1828-04-22,1828-04-22
"Hooker, William Jackson","Henslow, J. S.",1828-04-22,1828-04-22
"Radius, Justus","Henslow, J. S.",1828-05-01,1828-05-01
"Hunneman, J.","Henslow, J. S.",1828-05-22,1828-05-22
"Swainson, William","Henslow, J. S.",1828-05-27,1828-05-27
"Greville, R. K.","Henslow, J. S.",1828-07-07,1828-07-07
"Greville, R. K.","Henslow, J. S.",1828-07-07,1828-07-07
"Greville, R. K.","Henslow, J. S.",1828-07-07,1828-07-07
"Berkeley, Revd M. J.","Henslow, J. S.",1828-09-22,1828-09-22
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Lowe, R. T.","Henslow, J. S.",1829-05-22,1829-05-22
"Lowe, R. T.","Henslow, J. S.",1829-05-22,1829-05-22
"Stephens, J. F.","Henslow, J. S.",1829-07-09,1829-07-09
"Stephens, J. F.","Henslow, J. S.",1829-07-09,1829-07-09
"Hooker, William Jackson","Henslow, J. S.",1829-10-12,1829-10-12
"Hooker, William Jackson","Henslow, J. S.",1829-10-12,1829-10-12
"Dalton, Revd James","Henslow, J. S.",1829-10-22,1829-10-22
"Bird, C. S.","Henslow, J. S.",1829-11-25,1829-11-25
"Ellacombe, H. T.","Henslow, J. S.",1829-11-30,1829-11-30
"Ellacombe, H. T.","Henslow, J. S.",1829-11-30,1829-11-30
"Ellacombe, H. T.","Henslow, J. S.",1829-11-30,1829-11-30
"Wallich, Nathaniel","Henslow, J. S.",1829-12-31,1829-12-31
East India House,"Henslow, J. S.",1829-12-31,1829-12-31
East India House,"Henslow, J. S.",1829-12-31,1829-12-31
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Vachell, G. H.","Henslow, J. S.",1830-01-26,1830-01-26
"Vachell, G. H.","Henslow, J. S.",1830-01-26,1830-01-26
"Vachell, G. H.","Henslow, J. S.",1830-01-26,1830-01-26
"Vachell, G. H.","Henslow, J. S.",1830-01-26,1830-01-26
"Graham, Robert","Henslow, J. S.",1830-02-09,1830-02-09
"Graham, Robert","Henslow, J. S.",1830-02-09,1830-02-09
"Henslow, J. S.","Winch, N. J.",1830-04-06,1830-04-06
"Henslow, J. S.","Winch, N. J.",1830-04-06,1830-04-06
"Audubon, J. J.","Henslow, J. S.",1830-05-12,1830-05-12
"Audubon, J. J.","Henslow, J. S.",1830-05-12,1830-05-12
"Arnott, G. A. W.","Henslow, J. S.",1830-05-13,1830-05-13
"Arnott, G. A. W.","Henslow, J. S.",1830-05-13,1830-05-13
"Buckland, William","Henslow, J. S.",1830-07-06,1830-07-06
"Buckland, William","Henslow, J. S.",1830-07-06,1830-07-06
"Greenough, G. B.","Henslow, J. S.",1830-07-19,1830-07-19
"Greenough, G. B.","Henslow, J. S.",1830-07-19,1830-07-19
"Bennett, E. T.","Henslow, J. S.",1830-08-06,1830-08-06
"Bennett, E. T.","Henslow, J. S.",1830-08-06,1830-08-06
"Lowe, R. T.","Henslow, J. S.",1830-08-22,1830-08-22
"Lowe, R. T.","Henslow, J. S.",1830-08-22,1830-08-22
"Lowe, R. T.","Henslow, J. S.",1830-08-22,1830-08-22
"Bishop, C. J.","Henslow, J. S.",1830-09-20,1830-09-20
"Ellacombe, H. T.","Henslow, J. S.",1830-09-20,1830-09-20
"Irving, Edward","Henslow, J. S.",1830-10-20,1830-10-20
"Hooker, William Jackson","Henslow, J. S.",1830-11-27,1830-11-27
"Hooker, William Jackson","Henslow, J. S.",1830-11-27,1830-11-27
"Henslow, J. S.","Brown, Robert",1831-01-01,1831-01-01
"Wilson, Edward","Henslow, J. S.",1831-01-03,1831-01-03
"Hooker, William Jackson","Henslow, J. S.",1831-01-26,1831-01-26
"Hooker, William Jackson","Henslow, J. S.",1831-01-26,1831-01-26
"Hooker, William Jackson","Henslow, J. S.",1831-01-26,1831-01-26
"Hooker, William Jackson","Henslow, J. S.",1831-02-14,1831-02-14
"Hooker, William Jackson","Henslow, J. S.",1831-02-14,1831-02-14
"Christy Jr, William","Henslow, J. S.",1831-02-26,1831-02-26
"Christy Jr, William","Henslow, J. S.",1831-02-26,1831-02-26
"Henslow, J. S.","Winch, N. J.",1831-04-09,1831-04-09
"Arnott, G. A. W.","Henslow, J. S.",1831-04-09,1831-04-09
"Dalton, Revd James","Henslow, J. S.",1831-04-12,1831-04-12
"Wallich, Nathaniel","Henslow, J. S.",1831-04-14,1831-04-14
"Wallich, Nathaniel","Henslow, J. S.",1831-04-14,1831-04-14
"Audubon, J. J.","Henslow, J. S.",1831-04-28,1831-04-28
"Audubon, J. J.","Henslow, J. S.",1831-04-28,1831-04-28
"Ramsay, Lauderdale","Henslow, J. S.",1831-08-01,1831-08-01
"Ramsay, E. B.","Henslow, J. S.",1831-08-11,1831-08-11
"Ramsay, E. B.","Henslow, J. S.",1831-08-11,1831-08-11
"Ramsay, E. B.","Henslow, J. S.",1831-08-11,1831-08-11
"Green, Charles","Henslow, J. S.",1831-08-13,1831-08-13
"Henslow, J. S.","Whewell, William",1831-08-14,1831-08-14
"Ramsay, E. B.","Henslow, J. S.",1831-08-16,1831-08-16
"Peacock, George","Henslow, J. S.",1831-08-16,1831-08-16
"Worsley, W.","Henslow, J. S.",1831-08-28,1831-08-28
"Ramsay, E. B.","Henslow, J. S.",1831-09-03,1831-09-03
"Henslow, J. S.","Daubeny, Charles",1831-10-17,1831-10-17
"Henslow, J. S.","Daubeny, Charles",1831-10-17,1831-10-17
"Wallich, Nathaniel","Henslow, J. S.",1831-11-17,1831-11-17
"Ramsay, E. B.","Henslow, J. S.",1831-11-23,1831-11-23
"Ramsay, Rob","Henslow, J. S.",1831-11-27,1831-11-27
"Green, Charles","Henslow, J. S.",1831-12-13,1831-12-13
"Braybrooke, Lord","Henslow, J. S.",1832-01-31,1832-01-31
"Whewell, William","Henslow, J. S.",1832-07-30,1832-07-30
"Ramsay, E. B.","Henslow, J. S.",1832-10-20,1832-10-20
"Ramsay, E. B.","Henslow, J. S.",1832-10-20,1832-10-20
"Ramsay, E. B.","Henslow, J. S.",1832-10-20,1832-10-20
"Henslow, J. S.","Phillips, John",1832-11-20,1832-11-20
"Henslow, J. S.","Buckland, William",1833-01-10,1833-01-10
"Brown, Robert","Henslow, J. S.",1833-06-18,1833-06-18
"Brown, Robert","Henslow, J. S.",1833-06-18,1833-06-18
"Henslow, J. S.","Jerdan, William",1833-07-11,1833-07-11
"Henslow, J. S.","Jerdan, William",1833-07-11,1833-07-11
"Henslow, J. S.","Jerdan, William",1833-07-11,1833-07-11
"Henslow, J. S.","Harcourt, William Vernon",1833-08-08,1833-08-08
"Buckland, William","Henslow, J. S.",1833-08-08,1833-08-08
"Henslow, J. S.","Harcourt, William Vernon",1833-08-08,1833-08-08
"Clift, William","Henslow, J. S.",1833-08-24,1833-08-24
"Henslow, J. S.","Phillips, John",1833-11-01,1833-11-01
"Henslow, J. S.","Phillips, John",1833-11-01,1833-11-01
"Daubeny, Charles","Henslow, J. S.",1834-01-18,1834-01-18
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Dale, J. C.",1834-03-04,1834-03-04
"Henslow, J. S.","Dale, J. C.",1834-03-04,1834-03-04
"Henslow, J. S.","Baxter, William",1834-03-22,1834-03-22
"Henslow, J. S.","Baxter, William",1834-03-22,1834-03-22
"Henslow, J. S.","Dale, J. C.",1834-04-12,1834-04-12
"Henslow, J. S.","Phillips, John",1834-08-20,1834-08-20
"Henslow, J. S.","Phillips, John",1834-08-20,1834-08-20
"Henslow, J. S.","Phillips, John",1834-08-20,1834-08-20
"Henslow, J. S.","Phillips, John",1834-08-20,1834-08-20
"Horner, Leonard","Henslow, J. S.",1834-10-12,1834-10-12
"Audubon, J. J.","Henslow, J. S.",1835-01-30,1835-01-30
"Audubon, J. J.","Henslow, J. S.",1835-01-30,1835-01-30
"Audubon, J. J.","Henslow, J. S.",1836-02-02,1836-02-02
"Lardner, D.","Henslow, J. S.",1836-03-05,1836-03-05
"Henslow, J. S.","Phillips, John",1836-08-08,1836-08-08
"Henslow, J. S.","Phillips, John",1836-08-08,1836-08-08
"Henslow, J. S.","Phillips, John",1836-08-08,1836-08-08
"Henslow, J. S.","Phillips, John",1836-08-08,1836-08-08
"Henslow, J. S.","Phillips, John",1836-08-08,1836-08-08
"Henslow, J. S.",Geological Society,1836-09-08,1836-09-08
"Henslow, J. S.","Baxter, William",1837-06-06,1837-06-06
"Faraday, Michael","Henslow, J. S.",1837-06-13,1837-06-13
"Smith, J. J.","Henslow, J. S.",1837-10-16,1837-10-16
"Lardner, D.","Henslow, J. S.",1837-11-20,1837-11-20
"Fitton, William Henry","Henslow, J. S.",1837-12-08,1837-12-08
"Henslow, J. S.","Jardine, William",1838-03-23,1838-03-23
"Taylor, John","Henslow, J. S.",1839-04-08,1839-04-08
"Henslow, J. S.","Hutton, William",1839-04-18,1839-04-18
"Henslow, J. S.","Hutton, William",1839-04-18,1839-04-18
"Jenyns, Leonard","Henslow, J. S.",1839-07-02,1839-07-02
"Bowman, J. E.","Henslow, J. S.",1839-09-14,1839-09-14
"Bowman, J. E.","Henslow, J. S.",1839-09-14,1839-09-14
"Henslow, J. S.","Hutton, William",1839-11-27,1839-11-27
"Henslow, J. S.","Hutton, William",1839-11-27,1839-11-27
"Henry, Joseph","Henslow, J. S.",1839-12-02,1839-12-02
"Bowman, J. E.","Henslow, J. S.",1839-12-09,1839-12-09
"Henslow, J. S.","Sedgwick, Adam",1839-12-13,1839-12-13
"Ansted, David Thomas","Henslow, J. S.",1839-12-19,1839-12-19
"Ansted, David Thomas","Henslow, J. S.",1839-12-19,1839-12-19
"Ansted, David Thomas","Henslow, J. S.",1839-12-19,1839-12-19
"Henslow, J. S.","Hutton, William",1839-12-22,1839-12-22
"Henslow, J. S.","Hutton, William",1840-01-18,1840-01-18
"Henslow, J. S.","Hutton, William",1840-01-21,1840-01-21
"Carpenter, William B.","Henslow, J. S.",1840-02-07,1840-02-07
"Carpenter, William B.","Henslow, J. S.",1840-02-07,1840-02-07
"Henslow, J. S.","Hutton, William",1840-03-09,1840-03-09
"Henslow, J. S.","Hutton, William",1840-04-28,1840-04-28
"Henslow, J. S.","Hutton, William",1840-06-25,1840-06-25
"Henslow, J. S.","Hutton, William",1840-06-25,1840-06-25
"Henslow, J. S.",Unknown,1840-07-15,1840-07-15
"Henslow, J. S.",Unknown,1840-07-15,1840-07-15
"Henslow, J. S.",Unknown,1840-07-15,1840-07-15
"Henslow, J. S.",Unknown,1840-07-18,1840-07-18
"Brown, Robert","Henslow, J. S.",1840-08-10,1840-08-10
"Henslow, J. S.",Unknown,1840-09-21,1840-09-21
"Henslow, J. S.","Hutton, William",1840-10-24,1840-10-24
"Henslow, J. S.","Hutton, William",1840-10-24,1840-10-24
"Henslow, J. S.","Whewell, William",1840-10-30,1840-10-30
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Clark, William","Henslow, J. S.",1841-05-22,1841-05-22
"Henslow, J. S.","Sedgwick, Adam",1841-10-05,1841-10-05
"Henslow, J. S.","Sedgwick, Adam",1841-10-05,1841-10-05
"Roget, Peter Mark","Henslow, J. S.",1842-03-14,1842-03-14
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Latham, R. G.","Henslow, J. S.",1842-09-21,1842-09-21
"Owen, Richard","Henslow, J. S.",1842-09-22,1842-09-22
"Owen, Richard","Henslow, J. S.",1842-09-22,1842-09-22
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Powell, Baden","Henslow, J. S.",1842-10-16,1842-10-16
"Powell, Baden","Henslow, J. S.",1842-10-16,1842-10-16
"Braybrooke, Lord","Henslow, J. S.",1843-09-25,1843-09-25
"Henslow, J. S.","Sedgwick, Adam",1843-11-03,1843-11-03
"Henslow, J. S.","Hooker, J. D.",1843-11-22,1843-11-22
"Henslow, J. S.","Hooker, J. D.",1843-11-22,1843-11-22
"Henslow, J. S.","Hooker, J. D.",1843-11-22,1843-11-22
"Henry, Joseph","Henslow, J. S.",1844-04-27,1844-04-27
"Henry, Joseph","Henslow, J. S.",1844-04-27,1844-04-27
"Henslow, J. S.","Hooker, J. D.",1844-04-28,1844-04-28
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Brodie, Sir B.","Henslow, J. S.",1844-08-22,1844-08-22
"Henslow, J. S.","Solly, Edward",1844-08-30,1844-08-30
"Henslow, J. S.","Solly, Edward",1844-08-30,1844-08-30
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Henslow, J. S.","Whewell, William",1845-07-01,1845-07-01
"Way, Albert","Henslow, J. S.",1845-07-02,1845-07-02
"Way, Albert","Henslow, J. S.",1845-07-02,1845-07-02
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Buckland, William","Henslow, J. S.",1845-07-11,1845-07-11
"Horner, Leonard","Henslow, J. S.",1845-07-15,1845-07-15
"Henslow, J. S.","Sedgwick, Adam",1845-09-01,1845-09-01
"Henslow, J. S.","Sedgwick, Adam",1845-09-01,1845-09-01
"Hooker, J. D.","Henslow, J. S.",1845-11-24,1845-11-24
"Hooker, J. D.","Henslow, J. S.",1845-11-24,1845-11-24
"Coleman, Henry","Henslow, J. S.",1846-02-12,1846-02-12
"Way, Albert","Henslow, J. S.",1846-02-18,1846-02-18
"Way, Albert","Henslow, J. S.",1846-02-18,1846-02-18
"Henslow, J. S.","Hooker, J. D.",1846-02-28,1846-02-28
"Coleman, Henry","Henslow, J. S.",1846-06-26,1846-06-26
"Coleman, Henry","Henslow, J. S.",1846-06-26,1846-06-26
"Coleman, Henry","Henslow, J. S.",1846-06-26,1846-06-26
"Jenyns, Leonard","Henslow, J. S.",1846-08-11,1846-08-11
"Henslow, J. S. ","Hooker, William Jackson",1846-11-20,1846-11-20
"Henslow, J. S. ","Hooker, William Jackson",1846-11-20,1846-11-20
"Henslow, J. S. ","Hooker, William Jackson",1846-11-20,1846-11-20
"Henslow, J. S.","Sedgwick, Adam",1846-12-03,1846-12-03
"Henslow, J. S.","Sedgwick, Adam",1846-12-03,1846-12-03
"Henslow, J. S.","Sedgwick, Adam",1846-12-03,1846-12-03
Unknown,"Henslow, J. S.",1846-12-30,1846-12-30
"Bunbury, C. J. F.","Henslow, J. S.",1847-02-03,1847-02-03
"Whewell, William","Henslow, J. S.",1847-08-14,1847-08-14
"Smith, Charles Roach","Henslow, J. S.",1847-11-23,1847-11-23
"Henslow, J. S.","Sulivan, L.",1847-12-13,1847-12-13
"Henslow, J. S.","Sulivan, L.",1847-12-13,1847-12-13
"Henslow, J. S.","Yates, James",1848-02-17,1848-02-17
"Henslow, J. S.","Babbage, Charles",1848-04-04,1848-04-04
"Cumming, Joseph George","Henslow, J. S.",1848-05-10,1848-05-10
"Henslow, J. S.","Martin, Thomas",1848-07-01,1848-07-01
"Henslow, J. S.","Bowerbank, James Scott",1848-10-20,1848-10-20
"Henslow, J. S.","Bowerbank, James Scott",1848-10-20,1848-10-20
"Henslow, J. S.","Turner, Dawson",1848-10-29,1848-10-29
"Henslow, J. S.","Whewell, William",1848-11-16,1848-11-16
"Henslow, J. S.","Herschel, Sir J. F. W.",1848-11-30,1848-11-30
"Henslow, J. S.","Smyth, William Henry",1848-12-22,1848-12-22
"Henslow, J. S.","Smyth, William Henry",1849-01-03,1849-01-03
"Henslow, J. S.","Smyth, William Henry",1849-01-03,1849-01-03
"Henslow, J. S.","Smyth, William Henry",1849-01-03,1849-01-03
"Henslow, J. S.","Bowerbank, James Scott",1849-01-05,1849-01-05
"Henslow, J. S.","Bowerbank, James Scott",1849-01-05,1849-01-05
"Bowerbank, James Scott","Henslow, J. S.",1849-01-09,1849-01-09
"Bowerbank, James Scott","Henslow, J. S.",1849-01-09,1849-01-09
"Henslow, J. S.","Whewell, William",1849-03-05,1849-03-05
"Whewell, William","Henslow, J. S.",1849-03-19,1849-03-19
"Phillips, John","Henslow, J. S.",1849-04-17,1849-04-17
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Henslow, J. S.",British Library Literary Fund,1849-05-08,1849-05-08
"Bowerbank, James Scott","Henslow, J. S.",1849-06-06,1849-06-06
"Henslow, J. S.","Jenyns, Leonard",1849-07-28,1849-07-28
"Henslow, J. S.","Jenyns, Leonard",1849-07-28,1849-07-28
"Jenyns, Leonard","Henslow, J. S.",1849-09-24,1849-09-24
"Jenyns, Leonard","Henslow, J. S.",1849-09-24,1849-09-24
"Henslow, J. S.","Herschel, Sir J. F. W.",1849-11-10,1849-11-10
"Henslow, J. S.","Herschel, Sir J. F. W.",1849-11-10,1849-11-10
"Airy, George Biddell","Henslow, J. S.",1849-11-30,1849-11-30
"Henslow, J. S.",Unknown,1849-12-08,1849-12-08
"Henslow, J. S.",Unknown,1849-12-08,1849-12-08
"Henslow, J. S.",Unknown,1849-12-08,1849-12-08
"Henslow, J. S.",Unknown,1849-12-08,1849-12-08
"Sedgwick, Adam","Henslow, J. S.",1849-12-23,1849-12-23
"Sedgwick, Adam","Henslow, J. S.",1849-12-23,1849-12-23
"Henslow, J. S.","Martin, Thomas",1850-02-24,1850-02-24
"Henslow, J. S.","Hill, Rowland",1850-02-28,1850-02-28
"Henslow, J. S.","Gedge, Joseph",1850-03-09,1850-03-09
"Henslow, J. S.","Sedgwick, Adam",1850-05-28,1850-05-28
"Sabine, Edward","Henslow, J. S.",1850-06-18,1850-06-18
"Henslow, J. S.","Whewell, William",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Carpenter, Anna","Henslow, J. S.",1850-07-02,1850-07-02
"Carpenter, Anna","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Horner, Leonard","Henslow, J. S.",1850-08-16,1850-08-16
"Horner, Leonard","Henslow, J. S.",1850-08-16,1850-08-16
"Romilly, Joseph","Henslow, J. S.",1850-08-29,1850-08-29
"Horner, Leonard","Henslow, J. S.",1850-08-29,1850-08-29
"Horner, Leonard","Henslow, J. S.",1850-08-29,1850-08-29
"Romilly, Joseph","Henslow, J. S.",1850-08-29,1850-08-29
