sender,recipient,date,end date
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Bowman, J. E.","Henslow, J. S.",1839-09-14,1839-09-14
"Henry, Joseph","Henslow, J. S.",1839-12-02,1839-12-02
"Henry, Joseph","Henslow, J. S.",1839-12-02,1839-12-02
"Bowman, J. E.","Henslow, J. S.",1839-12-09,1839-12-09
"Bowman, J. E.","Henslow, J. S.",1839-12-09,1839-12-09
"Henslow, J. S.","Sedgwick, Adam",1839-12-13,1839-12-13
"Jenyns, Leonard","Henslow, J. S.",1839-12-14,1839-12-14
"Henslow, J. S.","Hutton, William",1839-12-22,1839-12-22
"Henslow, J. S.","Hutton, William",1840-06-25,1840-06-25
"Henslow, J. S.",Unknown,1840-07-15,1840-07-15
"Brown, Robert","Henslow, J. S.",1840-08-10,1840-08-10
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Woodward, S. P.","Henslow, J. S.",1841-11-05,1841-11-05
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Henry, Joseph","Henslow, J. S.",1844-04-27,1844-04-27
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Henslow, J. S.","Sedgwick, Adam",1845-09-01,1845-09-01
"Henslow, J. S.","Sedgwick, Adam",1846-12-03,1846-12-03
"Henslow, J. S.","Sedgwick, Adam",1846-12-03,1846-12-03
Unknown,"Henslow, J. S.",1846-12-30,1846-12-30
"Henslow, J. S.","Henslow, Ann",1849-09-11,1849-09-11
"Henslow, J. S.","Martin, Thomas",1850-04-12,1850-04-12
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Horner, Leonard","Henslow, J. S.",1851-05-10,1851-05-10
"Moseley, Henry","Henslow, J. S.",1852-02-16,1852-02-16
"Clark, William","Henslow, J. S.",1852-03-14,1852-03-14
"Henslow, J. S.","Balfour, J. H.",1852-04-29,1852-04-29
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Horner, Leonard","Henslow, J. S.",1854-11-28,1854-11-28
"Prestwich, Joseph","Henslow, J. S.",1855-06-27,1855-06-27
"Prestwich, Joseph","Henslow, J. S.",1855-07-02,1855-07-02
"Billing, Archibald","Henslow, J. S.",1855-11-22,1855-11-22
"Smith, Charles Roach","Henslow, J. S.",1856-03-22,1856-03-22
"Richardson, John","Henslow, J. S.",1856-04-06,1856-04-06
"Belper, Emily","Henslow, J. S.",1856-10-08,1856-10-08
"Bowerbank, James Scott","Henslow, J. S.",1856-10-14,1856-10-14
"Bowerbank, James Scott","Henslow, J. S.",1856-10-14,1856-10-14
"Bowerbank, James Scott","Henslow, J. S.",1856-10-14,1856-10-14
"Bowerbank, James Scott","Henslow, J. S.",1856-10-14,1856-10-14
"Bowerbank, James Scott","Henslow, J. S.",1856-10-14,1856-10-14
"Bowerbank, James Scott","Henslow, J. S.",1856-10-14,1856-10-14
"Bowerbank, James Scott","Henslow, J. S.",1856-10-14,1856-10-14
"Bowerbank, James Scott","Henslow, J. S.",1856-10-14,1856-10-14
"Carpenter, William B.","Henslow, J. S.",1856-11-13,1856-11-13
"Horner, Leonard","Henslow, J. S.",1856-11-15,1856-11-15
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Horner, Leonard","Henslow, J. S.",1857-05-10,1857-05-10
"Sedgwick, Adam","Henslow, J. S.",1858-11-06,1858-11-06
"Carpenter, William B.","Henslow, J. S.",1858-12-22,1858-12-22
"Jenyns, Leonard","Henslow, J. S.",1859-03-12,1859-03-12
"Miller, W. H.","Henslow, J. S.",1859-04-09,1859-04-09
"Henslow, J. S.",Unknown,1859-07-16,1859-07-16
"Charlesworth, Edward","Henslow, J. S.",1859-07-21,1859-07-21
"Carpenter, William B.","Henslow, J. S.",1859-08-03,1859-08-03
"Coke, E.","Henslow, J. S.",1859-12-28,1859-12-28
"Henslow, J. S.","Hooker, J. D.",1860-04-27,1860-04-27
"Evans, John","Henslow, J. S.",1860-07-11,1860-07-11
"Evans, John","Henslow, J. S.",1860-08-21,1860-08-21
"Elphinstone, H.","Henslow, J. S.",1860-10-30,1860-10-30
"Skepper, Edmund","Henslow, J. S.",1860-11-15,1860-11-15
