sender,recipient,date,end date
"Lamb, J.","Henslow, J. S.",1826-01-14,1826-01-14
"Palmerston, Lord","Henslow, J. S.",1826-01-16,1826-01-16
"Palmerston, Lord","Henslow, J. S.",1826-01-16,1826-01-16
"Carrighan, A.","Henslow, J. S.",1826-01-16,1826-01-16
"Palmerston, Lord","Henslow, J. S.",1826-01-16,1826-01-16
"Carrighan, A.","Henslow, J. S.",1826-01-16,1826-01-16
"Carrighan, A.","Henslow, J. S.",1826-01-16,1826-01-16
"Carrighan, A.","Henslow, J. S.",1826-01-18,1826-01-18
"Carrighan, A.","Henslow, J. S.",1826-01-18,1826-01-18
"Carrighan, A.","Henslow, J. S.",1826-01-18,1826-01-18
"Palmerston, Lord","Henslow, J. S.",1826-01-18,1826-01-18
"Palmerston, Lord","Henslow, J. S.",1826-01-19,1826-01-19
"Henson, F.","Henslow, J. S.",1826-01-19,1826-01-19
"Clive, W.","Henslow, J. S.",1826-01-20,1826-01-20
"Jenyns, C.","Henslow, J. S.",1826-01-20,1826-01-20
"Jenyns, C.","Henslow, J. S.",1826-01-20,1826-01-20
"Jenyns, C.","Henslow, J. S.",1826-01-20,1826-01-20
"Palmerston, Lord","Henslow, J. S.",1826-01-20,1826-01-20
"Palmerston, Lord","Henslow, J. S.",1826-01-20,1826-01-20
"Carrighan, A.","Henslow, J. S.",1826-01-21,1826-01-21
"Carrighan, A.","Henslow, J. S.",1826-01-21,1826-01-21
"Crawley, R.","Henslow, J. S.",1826-01-25,1826-01-25
"Carrighan, A.","Henslow, J. S.",1826-01-25,1826-01-25
"Croft, J.","Henslow, J. S.",1826-01-27,1826-01-27
"Stapleton, J. H.","Henslow, J. S.",1826-01-28,1826-01-28
"Stapleton, J. H.","Henslow, J. S.",1826-01-28,1826-01-28
"Stapleton, J. H.","Henslow, J. S.",1826-01-28,1826-01-28
"Sulivan, L.","Henslow, J. S.",1826-01-28,1826-01-28
"Sulivan, L.","Henslow, J. S.",1826-01-28,1826-01-28
"Carrighan, A.","Henslow, J. S.",1826-01-29,1826-01-29
"Carrighan, A.","Henslow, J. S.",1826-01-29,1826-01-29
"Palmerston, Lord","Henslow, J. S.",1826-01-29,1826-01-29
"Lamb, J.","Henslow, J. S.",1826-02-01,1826-02-01
"Hutton, W. H.","Henslow, J. S.",1826-02-03,1826-02-03
"Hutton, W. H.","Henslow, J. S.",1826-02-03,1826-02-03
"Hutton, W. H.","Henslow, J. S.",1826-02-03,1826-02-03
"Hutton, W. H.","Henslow, J. S.",1826-02-03,1826-02-03
"Sulivan, L.","Henslow, J. S.",1826-02-03,1826-02-03
"Wood, J.","Henslow, J. S.",1826-02-04,1826-02-04
"Henson, F.","Henslow, J. S.",1826-02-15,1826-02-15
"Wood, J.","Henslow, J. S.",1826-02-16,1826-02-16
"Wood, J.","Henslow, J. S.",1826-02-16,1826-02-16
"Carrighan, A.","Henslow, J. S.",1826-02-17,1826-02-17
"Dale, J. C.","Henslow, J. S.",1826-02-20,1826-02-20
"Dale, J. C.","Henslow, J. S.",1826-02-20,1826-02-20
"Palmerston, Lord","Henslow, J. S.",1826-02-24,1826-02-24
"Henslow, J. S.","Dale, J. C.",1826-02-26,1826-02-26
"Henslow, J. S.","Dale, J. C.",1826-02-26,1826-02-26
"Wood, J.","Henslow, J. S.",1826-03-08,1826-03-08
"Wood, J.","Henslow, J. S.",1826-03-08,1826-03-08
"Spencer, W. P.","Henslow, J. S.",1826-03-11,1826-03-11
"Crawley, R.","Henslow, J. S.",1826-03-12,1826-03-12
"Crawley, R.","Henslow, J. S.",1826-03-12,1826-03-12
"Ratliff, W.","Henslow, J. S.",1826-05-30,1826-05-30
"Ratliff, W.","Henslow, J. S.",1826-05-30,1826-05-30
"Howson, J.","Henslow, J. S.",1826-05-30,1826-05-30
"Rance, M.","Henslow, J. S.",1826-05-30,1826-05-30
"Rance, M.","Henslow, J. S.",1826-05-30,1826-05-30
"Petts, J.","Henslow, J. S.",1826-05-30,1826-05-30
"Edwards, O. H.","Henslow, J. S.",1826-05-31,1826-05-31
"Edwards, O. H.","Henslow, J. S.",1826-05-31,1826-05-31
"Edwards, O. H.","Henslow, J. S.",1826-05-31,1826-05-31
"Warsop, J.","Henslow, J. S.",1826-05-31,1826-05-31
"Warsop, J.","Henslow, J. S.",1826-05-31,1826-05-31
"Howson, J.","Henslow, J. S.",1826-06-01,1826-06-01
"Howson, J.","Henslow, J. S.",1826-06-01,1826-06-01
"Howson, J.","Henslow, J. S.",1826-06-01,1826-06-01
"Petts, J.","Henslow, J. S.",1826-06-02,1826-06-02
"Petts, J.","Henslow, J. S.",1826-06-02,1826-06-02
"Jenyns, G.","Henslow, J. S.",1826-06-04,1826-06-04
"Proctor, J.","Henslow, J. S.",1826-06-06,1826-06-06
"Palmerston, Lord","Henslow, J. S.",1826-06-09,1826-06-09
"Burch, J.","Henslow, J. S.",1826-06-10,1826-06-10
"Musgrave, T.","Henslow, J. S.",1826-06-10,1826-06-10
"Sulivan, L.","Henslow, J. S.",1826-06-10,1826-06-10
"Loyd, S.","Henslow, J. S.",1826-06-19,1826-06-19
"Caldwell, J.","Henslow, J. S.",1826-06-20,1826-06-20
"Hustler, W.","Henslow, J. S.",1826-07-02,1826-07-02
"Vince, S. B.","Henslow, J. S.",1826-07-02,1826-07-02
"Palmerston, Lord","Henslow, J. S.",1826-07-02,1826-07-02
"Tasker, H.","Henslow, J. S.",1826-07-02,1826-07-02
"Hawkinson, R. E.","Henslow, J. S.",1826-08-02,1826-08-02
"Swainson, William","Henslow, J. S.",1826-09-15,1826-09-15
"Henslow, J. S.","Jenyns, Leonard",1826-10-04,1826-10-04
"Graham, Robert","Henslow, J. S.",1826-11-03,1826-11-03
"Greville, R. K.","Henslow, J. S.",1827-01-05,1827-01-05
"Greville, R. K.","Henslow, J. S.",1827-01-05,1827-01-05
"Greville, R. K.","Henslow, J. S.",1827-01-05,1827-01-05
"Greville, R. K.","Henslow, J. S.",1827-01-23,1827-01-23
"Greville, R. K.","Henslow, J. S.",1827-01-23,1827-01-23
"Graham, Robert","Henslow, J. S.",1827-03-06,1827-03-06
"Lowe, R. T.","Henslow, J. S.",1827-03-26,1827-03-26
"Hooker, William Jackson","Henslow, J. S.",1827-04-14,1827-04-14
"Henslow, J. S.","Wilson, William",1827-04-17,1827-04-17
"Leach, W. E.","Henslow, J. S.",1827-05-31,1827-05-31
"Henslow, J. S.","Jenyns, Leonard",1827-09-01,1827-09-01
"Lowe, R. T.","Henslow, J. S.",1827-10-30,1827-10-30
"Lowe, R. T.","Henslow, J. S.",1827-10-30,1827-10-30
"Lowe, R. T.","Henslow, J. S.",1827-10-30,1827-10-30
"Henslow, J. S.","Dale, J. C.",1828-01-10,1828-01-10
"Graham, Robert","Henslow, J. S.",1828-01-26,1828-01-26
"Henslow, J. S.","Jenyns, Leonard",1828-03-06,1828-03-06
"Hooker, William Jackson","Henslow, J. S.",1828-04-22,1828-04-22
"Leefe, J. E.","Henslow, J. S.",1828-05-05,1828-05-05
"Leefe, J. E.","Henslow, J. S.",1828-05-05,1828-05-05
"Hunneman, J.","Henslow, J. S.",1828-05-22,1828-05-22
"Swainson, William","Henslow, J. S.",1828-05-27,1828-05-27
"Greville, R. K.","Henslow, J. S.",1828-07-07,1828-07-07
"Greville, R. K.","Henslow, J. S.",1828-07-07,1828-07-07
"Power, Revd Joseph","Henslow, J. S.",1828-09-30,1828-09-30
"Power, Revd Joseph","Henslow, J. S.",1828-09-30,1828-09-30
"Wilson, Edward","Henslow, J. S.",1828-10-13,1828-10-13
"Leyland, Richard","Henslow, J. S.",1828-10-29,1828-10-29
"Leyland, Richard","Henslow, J. S.",1828-10-29,1828-10-29
"Radius, Justus","Henslow, J. S.",1828-12-24,1828-12-24
"Baxter, William","Henslow, J. S.",1829-02-17,1829-02-17
"Baxter, William","Henslow, J. S.",1829-02-17,1829-02-17
"Marsh, Revd. W.","Henslow, J. S.",1829-03-20,1829-03-20
"Marsh, Revd. W.","Henslow, J. S.",1829-03-20,1829-03-20
"Marsh, Revd. W.","Henslow, J. S.",1829-03-20,1829-03-20
"Marsh, Revd. W.","Henslow, J. S.",1829-03-20,1829-03-20
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Lowe, R. T.","Henslow, J. S.",1829-05-22,1829-05-22
"Hooker, William Jackson","Henslow, J. S.",1829-10-12,1829-10-12
"Hooker, William Jackson","Henslow, J. S.",1829-10-12,1829-10-12
"Lowe, R. T.","Henslow, J. S.",1829-11-27,1829-11-27
"Lowe, R. T.","Henslow, J. S.",1829-11-27,1829-11-27
"Lowe, R. T.","Henslow, J. S.",1829-11-27,1829-11-27
"Lowe, R. T.","Henslow, J. S.",1829-11-27,1829-11-27
"Lowe, R. T.","Henslow, J. S.",1829-11-27,1829-11-27
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Hooker, William Jackson","Henslow, J. S.",1830-01-08,1830-01-08
"Lowe, R. T.","Henslow, J. S.",1830-01-12,1830-01-12
"Lowe, R. T.","Henslow, J. S.",1830-01-12,1830-01-12
"Vachell, G. H.","Henslow, J. S.",1830-01-26,1830-01-26
"Graham, Robert","Henslow, J. S.",1830-02-09,1830-02-09
"Arnott, G. A. W.","Henslow, J. S.",1830-03-09,1830-03-09
"Graham, Robert","Henslow, J. S.",1830-07-17,1830-07-17
"Bennett, E. T.","Henslow, J. S.",1830-08-06,1830-08-06
"Lowe, R. T.","Henslow, J. S.",1830-08-22,1830-08-22
"Lowe, R. T.","Henslow, J. S.",1830-08-22,1830-08-22
"Christy Jr, William","Henslow, J. S.",1830-10-09,1830-10-09
"Irving, Edward","Henslow, J. S.",1830-10-20,1830-10-20
"Smith, G. E.","Henslow, J. S.",1830-12-09,1830-12-09
"Wilson, Edward","Henslow, J. S.",1831-01-03,1831-01-03
"Wilson, Edward","Henslow, J. S.",1831-01-03,1831-01-03
"Vachell, G. H.","Henslow, J. S.",1831-01-23,1831-01-23
"Vachell, G. H.","Henslow, J. S.",1831-01-23,1831-01-23
"Hooker, William Jackson","Henslow, J. S.",1831-01-26,1831-01-26
"Lindley, John","Henslow, J. S.",1831-01-28,1831-01-28
"Lindley, John","Henslow, J. S.",1831-01-28,1831-01-28
"Vachell, G. H.","Henslow, J. S.",1831-01-30,1831-01-30
"Wedgwood, Hensleigh","Henslow, J. S.",1831-02-05,1831-02-05
"Hooker, William Jackson","Henslow, J. S.",1831-02-14,1831-02-14
"Coates, Thomas","Henslow, J. S.",1831-02-25,1831-02-25
"Christy Jr, William","Henslow, J. S.",1831-02-26,1831-02-26
"Ward, James","Henslow, J. S.",1831-03-21,1831-03-21
"Smith, G. E.","Henslow, J. S.",1831-04-06,1831-04-06
"Smith, G. E.","Henslow, J. S.",1831-04-06,1831-04-06
"Arnott, G. A. W.","Henslow, J. S.",1831-04-09,1831-04-09
"Arnott, G. A. W.","Henslow, J. S.",1831-04-09,1831-04-09
"Arnott, G. A. W.","Henslow, J. S.",1831-04-09,1831-04-09
"Lindley, John","Henslow, J. S.",1831-04-12,1831-04-12
"Ward, James","Henslow, J. S.",1831-06-15,1831-06-15
"Ward, James","Henslow, J. S.",1831-06-15,1831-06-15
"Lyell, Charles","Henslow, J. S.",1831-06-24,1831-06-24
"Johnston, George","Henslow, J. S.",1831-06-29,1831-06-29
"Smith, G. E.","Henslow, J. S.",1831-06-30,1831-06-30
"Ramsay, E. B.","Henslow, J. S.",1831-08-03,1831-08-03
"Calvert, Fred","Henslow, J. S.",1831-08-10,1831-08-10
"Ramsay, E. B.","Henslow, J. S.",1831-08-11,1831-08-11
"Ramsay, E. B.","Henslow, J. S.",1831-08-11,1831-08-11
"Ramsay, E. B.","Henslow, J. S.",1831-08-16,1831-08-16
"Henslow, J. S.","Daubeny, Charles",1831-10-17,1831-10-17
"Lowe, R. T.","Henslow, J. S.",1831-11-15,1831-11-15
"Lowe, R. T.","Henslow, J. S.",1831-11-15,1831-11-15
"Wallich, Nathaniel","Henslow, J. S.",1831-11-17,1831-11-17
"Ramsay, E. B.","Henslow, J. S.",1831-11-23,1831-11-23
"Green, Charles","Henslow, J. S.",1831-12-13,1831-12-13
"Braybrooke, Lord","Henslow, J. S.",1832-02-10,1832-02-10
"Johnston, George","Henslow, J. S.",1832-05-28,1832-05-28
"Henslow, J. S.","Dale, J. C.",1832-08-07,1832-08-07
"Johnston, George","Henslow, J. S.",1832-10-12,1832-10-12
"Ramsay, E. B.","Henslow, J. S.",1832-10-20,1832-10-20
"Henslow, J. S.","Buckland, William",1833-01-10,1833-01-10
"Henslow, J. S.","Phillips, John",1833-07-02,1833-07-02
"Henslow, J. S.","Phillips, John",1833-07-02,1833-07-02
"Henslow, J. S.","Phillips, John",1833-07-02,1833-07-02
"Harcourt, W. J.","Henslow, J. S.",1833-07-29,1833-07-29
"Henslow, J. S.","Harcourt, William Vernon",1833-08-08,1833-08-08
"Henslow, J. S.","Dale, J. C.",1834-03-04,1834-03-04
"Lindley, John","Henslow, J. S.",1834-03-27,1834-03-27
"Henslow, J. S.","Dale, J. C.",1834-04-12,1834-04-12
"Henslow, J. S.","Dale, J. C.",1834-11-27,1834-11-27
"Audubon, J. J.","Henslow, J. S.",1835-01-30,1835-01-30
"Audubon, J. J.","Henslow, J. S.",1835-01-30,1835-01-30
"Birkbeck, George","Henslow, J. S.",1835-05-13,1835-05-13
"Jardine, William","Henslow, J. S.",1836-02-10,1836-02-10
"Jardine, William","Henslow, J. S.",1836-02-10,1836-02-10
"Lardner, D.","Henslow, J. S.",1836-03-05,1836-03-05
"Howell, Robert","Henslow, J. S.",1836-04-08,1836-04-08
"Talbot, William Henry Fox","Henslow, J. S.",1837-02-21,1837-02-21
"Lardner, D.","Henslow, J. S.",1837-11-20,1837-11-20
"Henslow, J. S.","Jardine, William",1838-03-23,1838-03-23
"Henslow, J. S.","Lindley, John",1839-01-17,1839-01-17
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Bowman, J. E.","Henslow, J. S.",1839-09-14,1839-09-14
"Henry, Joseph","Henslow, J. S.",1839-12-02,1839-12-02
"Bowman, J. E.","Henslow, J. S.",1839-12-09,1839-12-09
"Henslow, J. S.","Sedgwick, Adam",1839-12-13,1839-12-13
"Henslow, J. S.","Sedgwick, Adam",1839-12-13,1839-12-13
"Henslow, J. S.","Hutton, William",1840-06-25,1840-06-25
"Henslow, J. S.",Unknown,1840-07-18,1840-07-18
"Brown, Robert","Henslow, J. S.",1840-08-10,1840-08-10
"Lumholtz, Ettwin","Henslow, J. S.",1840-10-17,1840-10-17
"Brongniart, Adoplphe-Théodore","Henslow, J. S.",1840-12-12,1840-12-12
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Clark, William","Henslow, J. S.",1841-05-22,1841-05-22
"Woodward, S. P.","Henslow, J. S.",1841-11-05,1841-11-05
"Owen, Richard","Henslow, J. S.",1842-09-22,1842-09-22
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Powell, Baden","Henslow, J. S.",1842-10-16,1842-10-16
"Henslow, J. S.","Herschel, Sir J. F. W.",1843-05-13,1843-05-13
"Henslow, J. S.","Herschel, Sir J. F. W.",1843-05-13,1843-05-13
"Henry, Joseph","Henslow, J. S.",1844-04-27,1844-04-27
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Henslow, J. S.","Solly, Edward",1844-08-30,1844-08-30
"Henslow, J. S.","Solly, Edward",1844-08-30,1844-08-30
"Morton, John Chalmers","Henslow, J. S.",1844-10-15,1844-10-15
"Morton, John Chalmers","Henslow, J. S.",1844-10-15,1844-10-15
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Maund, Benjamin","Henslow, J. S.",1845-01-19,1845-01-19
"Maund, Benjamin","Henslow, J. S.",1845-01-19,1845-01-19
"Phillips, John","Henslow, J. S.",1845-04-01,1845-04-01
"Phillips, John","Henslow, J. S.",1845-07-02,1845-07-02
"Henslow, J. S.","Sedgwick, Adam",1845-09-01,1845-09-01
"Henslow, J. S.","Hooker, J. D.",1845-11-15,1845-11-15
"Hooker, J. D.","Henslow, J. S.",1845-11-24,1845-11-24
"Hooker, J. D.","Henslow, J. S.",1845-11-24,1845-11-24
"Hooker, J. D.","Henslow, J. S.",1845-11-24,1845-11-24
"Bright, John","Henslow, J. S.",1845-12-30,1845-12-30
"Coleman, Henry","Henslow, J. S.",1846-02-12,1846-02-12
"Coleman, Henry","Henslow, J. S.",1846-06-26,1846-06-26
"Henslow, J. S.","Jenyns, Leonard",1847-01-25,1847-01-25
"Lefevre, John Shaw","Henslow, J. S.",1847-07-26,1847-07-26
"Spence, William","Henslow, J. S.",1847-08-18,1847-08-18
"Wedgwood, Hensleigh","Henslow, J. S.",1848-01-01,1848-01-01
"Henslow, J. S.","Yates, James",1848-02-17,1848-02-17
"Henslow, J. S.","Yates, James",1848-02-17,1848-02-17
"Henslow, J. S.","Herschel, Sir J. F. W.",1848-11-30,1848-11-30
"Henslow, J. S.","Whewell, William",1849-02-12,1849-02-12
"Whewell, William","Henslow, J. S.",1849-02-15,1849-02-15
"Whewell, William","Henslow, J. S.",1849-03-02,1849-03-02
"Whewell, William","Henslow, J. S.",1849-03-19,1849-03-19
"Phillips, John","Henslow, J. S.",1849-04-17,1849-04-17
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Henslow, J. S.","Jenyns, Leonard",1849-07-28,1849-07-28
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Jenyns, Leonard","Henslow, J. S.",1849-09-24,1849-09-24
"Henslow, J. S.","Airy, George Biddell",1849-11-24,1849-11-24
"Sedgwick, Adam","Henslow, J. S.",1849-12-23,1849-12-23
"Pollock, Algernon","Henslow, J. S.",1850-02-13,1850-02-13
"Romilly, Joseph","Henslow, J. S.",1850-04-08,1850-04-08
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Horner, Leonard","Henslow, J. S.",1850-08-16,1850-08-16
"Romilly, Joseph","Henslow, J. S.",1850-08-29,1850-08-29
"Whewell, William","Henslow, J. S.",1850-11-06,1850-11-06
"Whewell, William","Henslow, J. S.",1850-11-06,1850-11-06
"Horner, Leonard","Henslow, J. S.",1850-11-20,1850-11-20
"Almack, Richard","Henslow, J. S.",1851-01-23,1851-01-23
"Phillips, John","Henslow, J. S.",1851-04-02,1851-04-02
"Forbes, Edward","Henslow, J. S.",1851-05-06,1851-05-06
"Horner, Leonard","Henslow, J. S.",1851-05-10,1851-05-10
"Phillips, John","Henslow, J. S.",1851-06-06,1851-06-06
"Henslow, J. S.","Jenyns, Leonard",1851-08-10,1851-08-10
"Henslow, J. S.","Jenyns, Leonard",1851-11-15,1851-11-15
"Moseley, Henry","Henslow, J. S.",1852-02-16,1852-02-16
"Moseley, Henry","Henslow, J. S.",1852-02-19,1852-02-19
"Moseley, Henry","Henslow, J. S.",1852-02-21,1852-02-21
"Clark, William","Henslow, J. S.",1852-03-14,1852-03-14
"Clark, William","Henslow, J. S.",1852-03-14,1852-03-14
"Clark, William","Henslow, J. S.",1852-03-14,1852-03-14
"Broome, C. E.","Henslow, J. S.",1852-06-21,1852-06-21
"Owen, Richard","Henslow, J. S.",1852-09-18,1852-09-18
"Longman, Thomas","Henslow, J. S.",1852-11-01,1852-11-01
"Lindley, John","Henslow, J. S.",1852-12-31,1852-12-31
"Lindley, John","Henslow, J. S.",1852-12-31,1852-12-31
"Lindley, John","Henslow, J. S.",1852-12-31,1852-12-31
"Lindley, John","Henslow, J. S.",1852-12-31,1852-12-31
"Lindley, John","Henslow, J. S.",1852-12-31,1852-12-31
"Lindley, John","Henslow, J. S.",1852-12-31,1852-12-31
"Miller, W. H.","Henslow, J. S.",1853-03-19,1853-03-19
"Whewell, William","Henslow, J. S.",1853-04-22,1853-04-22
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Jenyns, Leonard","Henslow, J. S.",1853-11-03,1853-11-03
"Whewell, William","Henslow, J. S.",1853-11-24,1853-11-24
"Henslow, J. S.","Whewell, William",1854-03-05,1854-03-05
"Cumming, Joseph George","Henslow, J. S.",1854-08-24,1854-08-24
"Smith, Charles Roach","Henslow, J. S.",1854-10-03,1854-10-03
"Smith, Charles Roach","Henslow, J. S.",1854-10-03,1854-10-03
"Henslow, J. S.","Yates, James",1854-11-29,1854-11-29
"Henslow, J. S.","Yates, James",1854-11-29,1854-11-29
"Henslow, J. S.","Airy, George Biddell",1854-12-03,1854-12-03
"Bell, Thomas","Henslow, J. S.",1855-05-04,1855-05-04
"Henslow, J. S.",Lester,1855-06-25,1855-06-25
"Prestwich, Joseph","Henslow, J. S.",1855-07-02,1855-07-02
"Prestwich, Joseph","Henslow, J. S.",1855-07-02,1855-07-02
"Carpenter, Philip","Henslow, J. S.",1855-07-02,1855-07-02
"Phillips, John","Henslow, J. S.",1855-07-07,1855-07-07
"Phillips, John","Henslow, J. S.",1855-10-27,1855-10-27
"Smith, Charles Roach","Henslow, J. S.",1855-12-01,1855-12-01
"Smith, Charles Roach","Henslow, J. S.",1855-12-01,1855-12-01
"Heywood, James","Henslow, J. S.",1855-12-11,1855-12-11
"Henslow, J. S.",Unknown,1855-12-28,1855-12-28
"Maund, Benjamin","Henslow, J. S.",1856-01-31,1856-01-31
"Maund, Benjamin","Henslow, J. S.",1856-01-31,1856-01-31
"Clark, William","Henslow, J. S.",1856-02-16,1856-02-16
"Clark, William","Henslow, J. S.",1856-02-16,1856-02-16
"Miller, W. H.","Henslow, J. S.",1856-02-28,1856-02-28
"Smith, Charles Roach","Henslow, J. S.",1856-03-15,1856-03-15
"Smith, Charles Roach","Henslow, J. S.",1856-03-22,1856-03-22
"Spence, William","Henslow, J. S.",1856-04-25,1856-04-25
"Spence, William","Henslow, J. S.",1856-06-16,1856-06-16
"Sclater, Philip Lutley","Henslow, J. S.",1856-07-01,1856-07-01
"Temple, Frederick","Henslow, J. S.",1856-07-12,1856-07-12
"Henslow, J. S.","Jenyns, Leonard",1856-07-25,1856-07-25
"Henslow, J. S.","Jenyns, Leonard",1856-07-25,1856-07-25
"Henslow, J. S.","Jenyns, Leonard",1856-07-25,1856-07-25
"Henslow, J. S.","Jenyns, Leonard",1856-07-25,1856-07-25
"Belper, Lord","Henslow, J. S.",1856-08-29,1856-08-29
"Spence, William","Henslow, J. S.",1856-09-11,1856-09-11
"Spence, William","Henslow, J. S.",1856-09-11,1856-09-11
"Temple, Frederick","Henslow, J. S.",1856-10-16,1856-10-16
"Carpenter, William B.","Henslow, J. S.",1856-11-13,1856-11-13
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Spence, William","Henslow, J. S.",1857-01-26,1857-01-26
"Playfair, Lyon","Henslow, J. S.",1857-04-15,1857-04-15
"Poole, E. S.","Henslow, J. S.",1857-04-20,1857-04-20
"Horner, Leonard","Henslow, J. S.",1857-05-10,1857-05-10
"Jenyns, Leonard","Henslow, J. S.",1857-07-02,1857-07-02
"Jenyns, Leonard","Henslow, J. S.",1857-07-02,1857-07-02
"Hohenacker, R. F.","Henslow, J. S.",1857-07-03,1857-07-03
"Bunbury, E. H.","Henslow, J. S.",1857-07-10,1857-07-10
"Longman, Thomas","Henslow, J. S.",1857-08-04,1857-08-04
"Jenyns, Leonard","Henslow, J. S.",1857-08-04,1857-08-04
"Longman, Thomas","Henslow, J. S.",1857-08-11,1857-08-11
"Patterson, Robert","Henslow, J. S.",1857-09-12,1857-09-12
"Philpott, Henry","Henslow, J. S.",1858-02-15,1858-02-15
"Phillips, John","Henslow, J. S.",1858-03-09,1858-03-09
"Sedgwick, Adam","Henslow, J. S.",1858-11-06,1858-11-06
"Jenyns, Leonard","Henslow, J. S.",1858-11-18,1858-11-18
"Miller, W. H.","Henslow, J. S.",1858-12-09,1858-12-09
"Ellis, William","Henslow, J. S.",1859-01-15,1859-01-15
"Ellis, William","Henslow, J. S.",1859-01-15,1859-01-15
"Jenyns, Leonard","Henslow, J. S.",1859-02-17,1859-02-17
