sender,recipient,date,end date
"Twopeny, Richard","Henslow, J. S.",1825-11-16,1825-11-16
"Twopeny, Richard","Henslow, J. S.",1825-11-16,1825-11-16
"Twopeny, Richard","Henslow, J. S.",1825-11-16,1825-11-16
"Jenyns, Leonard","Henslow, J. S.",1825-12-09,1825-12-09
"Jenyns, Leonard","Henslow, J. S.",1825-12-09,1825-12-09
"Jenyns, Leonard","Henslow, J. S.",1825-12-09,1825-12-09
"Goulburn, Henry","Henslow, J. S.",1825-12-09,1825-12-09
"Goulburn, Henry","Henslow, J. S.",1825-12-09,1825-12-09
"Calvert, Fred","Henslow, J. S.",1825-12-10,1825-12-10
"Calvert, Fred","Henslow, J. S.",1825-12-10,1825-12-10
"Copley, J. S.","Henslow, J. S.",1825-12-19,1825-12-19
"Loxdale, James","Henslow, J. S.",1825-12-26,1825-12-26
"Winch, N. J.","Henslow, J. S.",1825-12-30,1825-12-30
"Palmerston, Lord","Henslow, J. S.",1825-12-31,1825-12-31
"Carrighan, A.","Henslow, J. S.",1826-01-01,1826-01-01
"Russell, Whitworth","Henslow, J. S.",1826-01-06,1826-01-06
"Russell, Whitworth","Henslow, J. S.",1826-01-06,1826-01-06
"Russell, Whitworth","Henslow, J. S.",1826-01-06,1826-01-06
"Russell, Whitworth","Henslow, J. S.",1826-01-06,1826-01-06
"Clive, W.","Henslow, J. S.",1826-01-07,1826-01-07
"Jones-Loyd, S.","Henslow, J. S.",1826-01-09,1826-01-09
"Stapleton, J. H.","Henslow, J. S.",1826-01-13,1826-01-13
"Stapleton, J. H.","Henslow, J. S.",1826-01-13,1826-01-13
"Palmerston, Lord","Henslow, J. S.",1826-01-14,1826-01-14
"Carrighan, A.","Henslow, J. S.",1826-01-16,1826-01-16
"Carrighan, A.","Henslow, J. S.",1826-01-16,1826-01-16
"Carrighan, A.","Henslow, J. S.",1826-01-17,1826-01-17
"Carrighan, A.","Henslow, J. S.",1826-01-18,1826-01-18
"Carrighan, A.","Henslow, J. S.",1826-01-18,1826-01-18
"Sulivan, L.","Henslow, J. S.",1826-01-18,1826-01-18
"Palmerston, Lord","Henslow, J. S.",1826-01-18,1826-01-18
"Henslow, S. W.","Henslow, J. S.",1826-01-19,1826-01-19
"Palmerston, Lord","Henslow, J. S.",1826-01-19,1826-01-19
"Jenyns, C.","Henslow, J. S.",1826-01-20,1826-01-20
"Clive, W.","Henslow, J. S.",1826-01-20,1826-01-20
"Carrighan, A.","Henslow, J. S.",1826-01-21,1826-01-21
"Carrighan, A.","Henslow, J. S.",1826-01-24,1826-01-24
"Palmerston, Lord","Henslow, J. S.",1826-01-25,1826-01-25
"Stapleton, J. H.","Henslow, J. S.",1826-01-28,1826-01-28
"Stapleton, J. H.","Henslow, J. S.",1826-01-28,1826-01-28
"Stapleton, J. H.","Henslow, J. S.",1826-01-28,1826-01-28
"Carrighan, A.","Henslow, J. S.",1826-01-29,1826-01-29
"Carrighan, A.","Henslow, J. S.",1826-01-29,1826-01-29
"Carrighan, A.","Henslow, J. S.",1826-01-29,1826-01-29
"Carrighan, A.","Henslow, J. S.",1826-01-29,1826-01-29
"Wood, J.","Henslow, J. S.",1826-01-31,1826-01-31
"Sulivan, L.","Henslow, J. S.",1826-01-31,1826-01-31
"Hutton, W. H.","Henslow, J. S.",1826-02-03,1826-02-03
"Palmerston, Lord","Henslow, J. S.",1826-02-08,1826-02-08
"Carrighan, A.","Henslow, J. S.",1826-02-12,1826-02-12
"Dale, J. C.","Henslow, J. S.",1826-02-20,1826-02-20
"Palmerston, Lord","Henslow, J. S.",1826-02-20,1826-02-20
"Dale, J. C.","Henslow, J. S.",1826-02-20,1826-02-20
"Dale, J. C.","Henslow, J. S.",1826-02-20,1826-02-20
"Henslow, J. S.","Dale, J. C.",1826-02-26,1826-02-26
"Griffith, J.","Henslow, J. S.",1826-03-16,1826-03-16
"Palmerston, Lord","Henslow, J. S.",1826-04-22,1826-04-22
"Sulivan, L.","Henslow, J. S.",1826-05-17,1826-05-17
"Sulivan, L.","Henslow, J. S.",1826-05-17,1826-05-17
"Palmerston, Lord","Henslow, J. S.",1826-05-22,1826-05-22
"Howson, J.","Henslow, J. S.",1826-05-30,1826-05-30
"Petts, J.","Henslow, J. S.",1826-05-30,1826-05-30
"Sulivan, L.","Henslow, J. S.",1826-06-03,1826-06-03
"Russell, Whitworth","Henslow, J. S.",1826-06-04,1826-06-04
"Palmerston, Lord","Henslow, J. S.",1826-06-07,1826-06-07
"Smith, J.","Henslow, J. S.",1826-06-08,1826-06-08
"Smith, J.","Henslow, J. S.",1826-06-08,1826-06-08
"Palmerston, Lord","Henslow, J. S.",1826-06-08,1826-06-08
"Palmerston, Lord","Henslow, J. S.",1826-06-08,1826-06-08
"Whewell, William","Henslow, J. S.",1826-06-09,1826-06-09
"Palmerston, Lord","Henslow, J. S.",1826-06-09,1826-06-09
"Loyd, S.","Henslow, J. S.",1826-06-19,1826-06-19
"Wood, J.","Henslow, J. S.",1826-07-02,1826-07-02
"Ramsay, Marmaduke","Henslow, J. S.",1826-07-02,1826-07-02
"Vince, S. B.","Henslow, J. S.",1826-07-02,1826-07-02
"Thackeray, George","Henslow, J. S.",1826-07-02,1826-07-02
"Henslow, J. S.","Jenyns, Leonard",1826-10-04,1826-10-04
"Graham, Robert","Henslow, J. S.",1826-11-03,1826-11-03
"Greville, R. K.","Henslow, J. S.",1827-01-05,1827-01-05
"Greville, R. K.","Henslow, J. S.",1827-01-23,1827-01-23
"Greville, R. K.","Henslow, J. S.",1827-01-23,1827-01-23
"Hooker, William Jackson","Henslow, J. S.",1827-04-14,1827-04-14
"Hooker, William Jackson","Henslow, J. S.",1827-04-14,1827-04-14
"Greville, R. K.","Henslow, J. S.",1827-04-30,1827-04-30
"Greville, R. K.","Henslow, J. S.",1827-04-30,1827-04-30
"Greville, R. K.","Henslow, J. S.",1827-04-30,1827-04-30
"Lowe, R. T.","Henslow, J. S.",1827-10-30,1827-10-30
"Lowe, R. T.","Henslow, J. S.",1827-10-30,1827-10-30
"Greville, R. K.","Henslow, J. S.",1827-11-04,1827-11-04
"Greville, R. K.","Henslow, J. S.",1827-11-04,1827-11-04
"Wilson, Edward","Henslow, J. S.",1827-11-07,1827-11-07
"Wilson, Edward","Henslow, J. S.",1827-11-07,1827-11-07
"Henslow, J. S.","Jenyns, Leonard",1828-03-06,1828-03-06
"Loudon, J. C.","Henslow, J. S.",1828-03-07,1828-03-07
"Loudon, J. C.","Henslow, J. S.",1828-03-07,1828-03-07
"Braybrooke, Lord","Henslow, J. S.",1828-03-20,1828-03-20
"Braybrooke, Lord","Henslow, J. S.",1828-03-20,1828-03-20
"Holme, Rev.d J.","Henslow, J. S.",1828-03-24,1828-03-24
"Radius, Justus","Henslow, J. S.",1828-05-01,1828-05-01
"Leefe, J. E.","Henslow, J. S.",1828-05-05,1828-05-05
"Swainson, William","Henslow, J. S.",1828-05-27,1828-05-27
"Swainson, William","Henslow, J. S.",1828-05-27,1828-05-27
"Greville, R. K.","Henslow, J. S.",1828-09-09,1828-09-09
"Greville, R. K.","Henslow, J. S.",1828-09-09,1828-09-09
"Berkeley, Revd M. J.","Henslow, J. S.",1828-09-22,1828-09-22
"Power, Revd Joseph","Henslow, J. S.",1828-09-30,1828-09-30
"Wilson, Edward","Henslow, J. S.",1828-10-13,1828-10-13
"Wilson, Edward","Henslow, J. S.",1828-10-13,1828-10-13
"Radius, Justus","Henslow, J. S.",1828-12-24,1828-12-24
"Marsh, Revd. W.","Henslow, J. S.",1829-03-20,1829-03-20
"Marsh, Revd. W.","Henslow, J. S.",1829-03-20,1829-03-20
"Marsh, Revd. W.","Henslow, J. S.",1829-03-20,1829-03-20
"Marsh, Revd. W.","Henslow, J. S.",1829-03-20,1829-03-20
"Lowe, R. T.","Henslow, J. S.",1829-05-06,1829-05-06
"Lowe, R. T.","Henslow, J. S.",1829-05-06,1829-05-06
"Lowe, R. T.","Henslow, J. S.",1829-05-06,1829-05-06
"Lindley, John","Henslow, J. S.",1829-05-12,1829-05-12
"Lindley, John","Henslow, J. S.",1829-05-12,1829-05-12
"Lindley, John","Henslow, J. S.",1829-05-12,1829-05-12
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Hooker, William Jackson","Henslow, J. S.",1829-05-17,1829-05-17
"Lowe, R. T.","Henslow, J. S.",1829-05-22,1829-05-22
"Lowe, R. T.","Henslow, J. S.",1829-05-22,1829-05-22
"Lowe, R. T.","Henslow, J. S.",1829-05-22,1829-05-22
"Lowe, R. T.","Henslow, J. S.",1829-05-22,1829-05-22
"Lowe, R. T.","Henslow, J. S.",1829-05-22,1829-05-22
"Stephens, J. F.","Henslow, J. S.",1829-07-09,1829-07-09
"Stephens, J. F.","Henslow, J. S.",1829-07-09,1829-07-09
"Dalton, Revd James","Henslow, J. S.",1829-07-28,1829-07-28
"Dalton, Revd James","Henslow, J. S.",1829-07-28,1829-07-28
"Hooker, William Jackson","Henslow, J. S.",1829-10-12,1829-10-12
"Hooker, William Jackson","Henslow, J. S.",1829-10-12,1829-10-12
"Hooker, William Jackson","Henslow, J. S.",1829-10-12,1829-10-12
"Dalton, Revd James","Henslow, J. S.",1829-10-22,1829-10-22
"Dalton, Revd James","Henslow, J. S.",1829-10-22,1829-10-22
"Bloxam, Revd Andrew","Henslow, J. S.",1829-10-27,1829-10-27
"Bird, C. S.","Henslow, J. S.",1829-11-25,1829-11-25
"Lowe, R. T.","Henslow, J. S.",1829-11-27,1829-11-27
"Lowe, R. T.","Henslow, J. S.",1829-11-27,1829-11-27
"Ellacombe, H. T.","Henslow, J. S.",1829-11-30,1829-11-30
"Ellacombe, H. T.","Henslow, J. S.",1829-11-30,1829-11-30
"Ellacombe, H. T.","Henslow, J. S.",1829-11-30,1829-11-30
"Smith, G. E.","Henslow, J. S.",1829-12-10,1829-12-10
"Swainson, William","Henslow, J. S.",1829-12-11,1829-12-11
"Swainson, William","Henslow, J. S.",1829-12-11,1829-12-11
"Swainson, William","Henslow, J. S.",1829-12-11,1829-12-11
"Wallich, Nathaniel","Henslow, J. S.",1829-12-31,1829-12-31
"Vachell, G. H.","Henslow, J. S.",1830-01-26,1830-01-26
"Henslow, J. S.","Baxter, William ",1830-02-12,1830-02-12
"Wallich, Nathaniel","Henslow, J. S.",1830-02-16,1830-02-16
"Wallich, Nathaniel","Henslow, J. S.",1830-02-16,1830-02-16
"Wallich, Nathaniel","Henslow, J. S.",1830-02-16,1830-02-16
"Wallich, Nathaniel","Henslow, J. S.",1830-02-16,1830-02-16
"Dalton, Revd James","Henslow, J. S.",1830-04-11,1830-04-11
"Dalton, Revd James","Henslow, J. S.",1830-04-11,1830-04-11
"Wilson, William","Henslow, J. S.",1830-05-15,1830-05-15
"Buckland, William","Henslow, J. S.",1830-07-06,1830-07-06
"Greenough, G. B.","Henslow, J. S.",1830-07-19,1830-07-19
"Lowe, R. T.","Henslow, J. S.",1830-08-22,1830-08-22
"Lowe, R. T.","Henslow, J. S.",1830-08-22,1830-08-22
"Bishop, C. J.","Henslow, J. S.",1830-09-20,1830-09-20
"Ellacombe, H. T.","Henslow, J. S.",1830-09-20,1830-09-20
"Wilson, Edward","Henslow, J. S.",1831-01-03,1831-01-03
"Hooker, William Jackson","Henslow, J. S.",1831-01-26,1831-01-26
"Hooker, William Jackson","Henslow, J. S.",1831-01-26,1831-01-26
"Lindley, John","Henslow, J. S.",1831-01-28,1831-01-28
"Hooker, William Jackson","Henslow, J. S.",1831-02-14,1831-02-14
"Hooker, William Jackson","Henslow, J. S.",1831-02-14,1831-02-14
"Hooker, William Jackson","Henslow, J. S.",1831-02-14,1831-02-14
"Hooker, William Jackson","Henslow, J. S.",1831-02-14,1831-02-14
"Hooker, William Jackson","Henslow, J. S.",1831-02-14,1831-02-14
"Christy Jr, William","Henslow, J. S.",1831-02-26,1831-02-26
"Henslow, J. S.","Brown, Robert",1831-03-25,1831-03-25
"Smith, G. E.","Henslow, J. S.",1831-04-06,1831-04-06
"Smith, G. E.","Henslow, J. S.",1831-04-06,1831-04-06
"Smith, G. E.","Henslow, J. S.",1831-04-06,1831-04-06
"Smith, G. E.","Henslow, J. S.",1831-04-06,1831-04-06
"Smith, G. E.","Henslow, J. S.",1831-04-06,1831-04-06
"Henslow, J. S.","Winch, N. J.",1831-04-09,1831-04-09
"Henslow, J. S.","Winch, N. J.",1831-04-09,1831-04-09
"Arnott, G. A. W.","Henslow, J. S.",1831-04-09,1831-04-09
"Dalton, Revd James","Henslow, J. S.",1831-04-12,1831-04-12
"Lindley, John","Henslow, J. S.",1831-04-12,1831-04-12
"Wallich, Nathaniel","Henslow, J. S.",1831-04-14,1831-04-14
"Wallich, Nathaniel","Henslow, J. S.",1831-04-14,1831-04-14
"Winch, N. J.","Henslow, J. S.",1831-04-28,1831-04-28
"Audubon, J. J.","Henslow, J. S.",1831-04-28,1831-04-28
"Winch, N. J.","Henslow, J. S.",1831-04-28,1831-04-28
"Ward, James","Henslow, J. S.",1831-06-15,1831-06-15
"Ward, James","Henslow, J. S.",1831-06-15,1831-06-15
"Ward, James","Henslow, J. S.",1831-06-15,1831-06-15
"Johnston, George","Henslow, J. S.",1831-06-29,1831-06-29
"Ramsay, Lauderdale","Henslow, J. S.",1831-08-01,1831-08-01
"Ramsay, Lauderdale","Henslow, J. S.",1831-08-01,1831-08-01
"Calvert, Fred","Henslow, J. S.",1831-08-10,1831-08-10
"Ramsay, E. B.","Henslow, J. S.",1831-08-11,1831-08-11
"Whewell, William","Henslow, J. S.",1831-08-11,1831-08-11
"Ramsay, E. B.","Henslow, J. S.",1831-08-11,1831-08-11
"Ramsay, E. B.","Henslow, J. S.",1831-08-11,1831-08-11
"Ramsay, E. B.","Henslow, J. S.",1831-08-11,1831-08-11
"Ramsay, E. B.","Henslow, J. S.",1831-08-11,1831-08-11
"Green, Charles","Henslow, J. S.",1831-08-13,1831-08-13
"Green, Charles","Henslow, J. S.",1831-08-13,1831-08-13
"Green, Charles","Henslow, J. S.",1831-08-13,1831-08-13
"Green, Charles","Henslow, J. S.",1831-08-13,1831-08-13
"Green, Charles","Henslow, J. S.",1831-08-13,1831-08-13
"Green, Charles","Henslow, J. S.",1831-08-13,1831-08-13
"Green, Charles","Henslow, J. S.",1831-08-13,1831-08-13
"Henslow, J. S.","Whewell, William",1831-08-14,1831-08-14
"Ramsay, E. B.","Henslow, J. S.",1831-08-16,1831-08-16
"Calvert, Fred","Henslow, J. S.",1831-08-19,1831-08-19
"Worsley, W.","Henslow, J. S.",1831-08-28,1831-08-28
"Worsley, W.","Henslow, J. S.",1831-08-28,1831-08-28
"Ramsay, E. B.","Henslow, J. S.",1831-10-29,1831-10-29
"Lowe, R. T.","Henslow, J. S.",1831-11-15,1831-11-15
"Lowe, R. T.","Henslow, J. S.",1831-11-15,1831-11-15
"Lowe, R. T.","Henslow, J. S.",1831-11-15,1831-11-15
"Wallich, Nathaniel","Henslow, J. S.",1831-11-17,1831-11-17
"Wallich, Nathaniel","Henslow, J. S.",1831-11-17,1831-11-17
"Wallich, Nathaniel","Henslow, J. S.",1831-11-17,1831-11-17
"Wallich, Nathaniel","Henslow, J. S.",1831-11-17,1831-11-17
"Green, Charles","Henslow, J. S.",1831-12-13,1831-12-13
"Braybrooke, Lord","Henslow, J. S.",1832-01-31,1832-01-31
"Braybrooke, Lord","Henslow, J. S.",1832-02-10,1832-02-10
"Johnston, George","Henslow, J. S.",1832-05-28,1832-05-28
"Whewell, William","Henslow, J. S.",1832-07-30,1832-07-30
"Whewell, William","Henslow, J. S.",1832-07-30,1832-07-30
"Whewell, William","Henslow, J. S.",1832-07-30,1832-07-30
"Whewell, William","Henslow, J. S.",1832-07-30,1832-07-30
"Johnston, George","Henslow, J. S.",1832-10-12,1832-10-12
"Ramsay, E. B.","Henslow, J. S.",1832-10-20,1832-10-20
"Ramsay, E. B.","Henslow, J. S.",1832-10-20,1832-10-20
"Ramsay, E. B.","Henslow, J. S.",1832-10-20,1832-10-20
"Ramsay, E. B.","Henslow, J. S.",1832-10-20,1832-10-20
"Henslow, J. S.","Phillips, John",1832-11-20,1832-11-20
"Henslow, J. S.","Phillips, John",1832-11-20,1832-11-20
"Henslow, J. S.","Phillips, John",1832-11-20,1832-11-20
"Henslow, J. S.","Phillips, John",1832-11-20,1832-11-20
"Buckland, William","Henslow, J. S.",1833-01-09,1833-01-09
"Buckland, William","Henslow, J. S.",1833-01-09,1833-01-09
"Buckland, William","Henslow, J. S.",1833-01-09,1833-01-09
"Buckland, William","Henslow, J. S.",1833-01-09,1833-01-09
"Buckland, William","Henslow, J. S.",1833-01-09,1833-01-09
"Henslow, J. S.","Buckland, William",1833-01-10,1833-01-10
"Henslow, J. S.","Jerdan, William",1833-07-11,1833-07-11
"Henslow, J. S.","Jerdan, William",1833-07-11,1833-07-11
"Harcourt, W. J.","Henslow, J. S.",1833-07-29,1833-07-29
"Harcourt, W. J.","Henslow, J. S.",1833-07-29,1833-07-29
"Henslow, J. S.","Harcourt, William Vernon",1833-08-08,1833-08-08
"Henslow, J. S.","Harcourt, William Vernon",1833-08-08,1833-08-08
"Henslow, J. S.","Harcourt, William Vernon",1833-08-08,1833-08-08
"Henslow, J. S.","Buckland, William",1833-09-05,1833-09-05
"Henslow, J. S.","Buckland, William",1833-09-05,1833-09-05
"Henslow, J. S.","Buckland, William",1833-09-05,1833-09-05
"Henslow, J. S.","Buckland, William",1833-09-05,1833-09-05
"Henslow, J. S.","Buckland, William",1833-09-05,1833-09-05
"Buckland, William","Henslow, J. S.",1833-09-11,1833-09-11
"Buckland, William","Henslow, J. S.",1833-09-11,1833-09-11
"Buckland, William","Henslow, J. S.",1833-09-11,1833-09-11
"Buckland, William","Henslow, J. S.",1833-09-11,1833-09-11
"Henslow, J. S.","Sperman, W.",1833-10-17,1833-10-17
"Henslow, J. S.","Sperman, W.",1833-10-17,1833-10-17
"Henslow, J. S.","Sperman, W.",1833-10-17,1833-10-17
"Henslow, J. S.","Dale, J. C.",1834-02-08,1834-02-08
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Baxter, William",1834-03-22,1834-03-22
"Lindley, John","Henslow, J. S.",1834-03-27,1834-03-27
"Henslow, J. S.","Dale, J. C.",1834-04-12,1834-04-12
"Brewster, David","Henslow, J. S.",1834-11-07,1834-11-07
"Henslow, J. S.","Dale, J. C.",1834-11-27,1834-11-27
"Audubon, J. J.","Henslow, J. S.",1835-01-30,1835-01-30
"Birkbeck, George","Henslow, J. S.",1835-05-13,1835-05-13
"Simeon, Charles","Henslow, J. S.",1835-05-19,1835-05-19
"Darwin, R. W.","Henslow, J. S.",1835-12-28,1835-12-28
"Jardine, William","Henslow, J. S.",1836-02-10,1836-02-10
"Jardine, William","Henslow, J. S.",1836-02-10,1836-02-10
"Lardner, D.","Henslow, J. S.",1836-03-05,1836-03-05
"Jardine, William","Henslow, J. S.",1837-01-24,1837-01-24
"Jardine, William","Henslow, J. S.",1837-01-24,1837-01-24
"Jardine, William","Henslow, J. S.",1837-01-24,1837-01-24
"Smith, J. J.","Henslow, J. S.",1837-10-16,1837-10-16
"Yate, Charles","Henslow, J. S.",1837-11-10,1837-11-10
"Lardner, D.","Henslow, J. S.",1837-11-20,1837-11-20
"Fitton, William Henry","Henslow, J. S.",1837-12-08,1837-12-08
"Radius, Justus","Henslow, J. S.",1838-03-30,1838-03-30
"Brougham, W.","Henslow, J. S.",1838-11-10,1838-11-10
"Henslow, J. S.","Hutton, William",1838-11-25,1838-11-25
"Henslow, J. S.","Hutton, William",1838-11-25,1838-11-25
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Herbert, William","Henslow, J. S.",1839-04-05,1839-04-05
"Taylor, John","Henslow, J. S.",1839-04-08,1839-04-08
"Henslow, J. S.",Registrar of the University of Cambridge,1839-06-03,1839-06-03
"Jenyns, Leonard","Henslow, J. S.",1839-07-02,1839-07-02
"Bowman, J. E.","Henslow, J. S.",1839-09-14,1839-09-14
"Bowman, J. E.","Henslow, J. S.",1839-09-14,1839-09-14
"Henslow, J. S.","Hutton, William",1839-11-27,1839-11-27
"Henslow, J. S.","Hutton, William",1839-11-27,1839-11-27
"Henry, Joseph","Henslow, J. S.",1839-12-02,1839-12-02
"Bowman, J. E.","Henslow, J. S.",1839-12-09,1839-12-09
"Henslow, J. S.","Sedgwick, Adam",1839-12-13,1839-12-13
"Henslow, J. S.","Sedgwick, Adam",1839-12-13,1839-12-13
"Ansted, David Thomas","Henslow, J. S.",1839-12-19,1839-12-19
"Henslow, J. S.","Hutton, William",1839-12-22,1839-12-22
"Henslow, J. S.","Hutton, William",1839-12-22,1839-12-22
"Henslow, J. S.","Hutton, William",1839-12-22,1839-12-22
"Henslow, J. S.","Hutton, William",1839-12-22,1839-12-22
"Bloxam, Revd Andrew","Henslow, J. S.",1840-01-16,1840-01-16
"Cary, John","Henslow, J. S.",1840-01-16,1840-01-16
"Henslow, J. S.","Hutton, William",1840-01-18,1840-01-18
"Henslow, J. S.","Hutton, William",1840-02-24,1840-02-24
"Henslow, J. S.","Hutton, William",1840-02-24,1840-02-24
"Henslow, J. S.","Hutton, William",1840-03-09,1840-03-09
"Henslow, J. S.","Hutton, William",1840-04-28,1840-04-28
"Henslow, J. S.","Hutton, William",1840-04-28,1840-04-28
"Henslow, J. S.","Hutton, William",1840-06-25,1840-06-25
"Henslow, J. S.","Hutton, William",1840-06-25,1840-06-25
"Henslow, J. S.",Unknown,1840-07-15,1840-07-15
"Brown, Robert","Henslow, J. S.",1840-08-10,1840-08-10
"Brown, Robert","Henslow, J. S.",1840-08-10,1840-08-10
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Henslow, J. S.","Ansted, David Thomas",1842-01-03,1842-01-03
"Jenyns, Leonard","Henslow, J. S.",1842-01-15,1842-01-15
"Whately, Richard","Henslow, J. S.",1842-06-27,1842-06-27
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Henslow, J. S.",British Library Literary Fund,1843-04-05,1843-04-05
"Henslow, J. S.","Kemp, William",1843-10-09,1843-10-09
"Henslow, J. S.","Sedgwick, Adam ",1843-10-30,1843-10-30
"Henslow, J. S.","Sedgwick, Adam",1843-11-03,1843-11-03
"Loudon, J. C.","Henslow, J. S.",1843-12-01,1843-12-01
"Henslow, J. S.","Hooker, J. D.",1843-12-01,1843-12-01
"Henslow, J. S.","Hooker, J. D.",1844-04-18,1844-04-18
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Henslow, J. S.","Solly, Edward",1844-08-30,1844-08-30
"Mechi, John Joseph","Henslow, J. S.",1844-09-27,1844-09-27
"Morton, John Chalmers","Henslow, J. S.",1844-10-15,1844-10-15
"Morton, John Chalmers","Henslow, J. S.",1844-10-15,1844-10-15
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
