sender,recipient,date,end date
"Bennett, E. T.","Henslow, J. S.",1830-06-30,1830-06-30
"Buckland, William","Henslow, J. S.",1830-07-06,1830-07-06
"Graham, Robert","Henslow, J. S.",1830-07-17,1830-07-17
"Bennett, E. T.","Henslow, J. S.",1830-08-06,1830-08-06
"Lowe, R. T.","Henslow, J. S.",1830-08-22,1830-08-22
"Lowe, R. T.","Henslow, J. S.",1830-08-22,1830-08-22
"Christy Jr, William","Henslow, J. S.",1830-10-09,1830-10-09
"Christy Jr, William","Henslow, J. S.",1830-10-09,1830-10-09
"Wilson, Edward","Henslow, J. S.",1831-01-03,1831-01-03
"Wilson, Edward","Henslow, J. S.",1831-01-03,1831-01-03
"Wilson, Edward","Henslow, J. S.",1831-01-03,1831-01-03
"Wilson, Edward","Henslow, J. S.",1831-01-03,1831-01-03
"Hooker, William Jackson","Henslow, J. S.",1831-01-26,1831-01-26
"Hooker, William Jackson","Henslow, J. S.",1831-02-14,1831-02-14
"Coates, Thomas","Henslow, J. S.",1831-02-25,1831-02-25
"Christy Jr, William","Henslow, J. S.",1831-02-26,1831-02-26
"Darwall, Leicester","Henslow, J. S.",1831-04-02,1831-04-02
"Dalton, Revd James","Henslow, J. S.",1831-04-12,1831-04-12
"Ward, James","Henslow, J. S.",1831-06-15,1831-06-15
"Johnston, George","Henslow, J. S.",1831-06-29,1831-06-29
"Smith, G. E.","Henslow, J. S.",1831-06-30,1831-06-30
"Henslow, J. S.","Daubeny, Charles",1831-10-17,1831-10-17
"Braybrooke, Lord","Henslow, J. S.",1832-01-31,1832-01-31
"Johnston, George","Henslow, J. S.",1832-05-28,1832-05-28
"Henslow, J. S.","Dale, J. C.",1832-08-07,1832-08-07
"Johnston, George","Henslow, J. S.",1832-10-12,1832-10-12
"Ramsay, E. B.","Henslow, J. S.",1832-10-20,1832-10-20
"Ramsay, E. B.","Henslow, J. S.",1832-10-20,1832-10-20
"Brown, Robert","Henslow, J. S.",1833-06-18,1833-06-18
"Brown, Robert","Henslow, J. S.",1833-06-18,1833-06-18
"Henslow, J. S.","Jerdan, William",1833-07-11,1833-07-11
"Henslow, J. S.","Dale, J. C.",1834-03-04,1834-03-04
"Henslow, J. S.","Dale, J. C.",1834-04-12,1834-04-12
"Henslow, J. S.","Dale, J. C.",1834-11-27,1834-11-27
"Audubon, J. J.","Henslow, J. S.",1835-01-30,1835-01-30
"Audubon, J. J.","Henslow, J. S.",1835-01-30,1835-01-30
"Birkbeck, George","Henslow, J. S.",1835-05-13,1835-05-13
"Audubon, J. J.","Henslow, J. S.",1836-02-02,1836-02-02
"Lardner, D.","Henslow, J. S.",1836-03-05,1836-03-05
"Talbot, William Henry Fox","Henslow, J. S.",1837-02-21,1837-02-21
"Faraday, Michael","Henslow, J. S.",1837-06-13,1837-06-13
"Fitton, William Henry","Henslow, J. S.",1837-12-08,1837-12-08
"Fitton, William Henry","Henslow, J. S.",1837-12-08,1837-12-08
"Brougham, W.","Henslow, J. S.",1838-11-10,1838-11-10
"Brougham, W.","Henslow, J. S.",1838-11-10,1838-11-10
"Henslow, J. S.","Lindley, John",1839-01-17,1839-01-17
"Bowman, J. E.","Henslow, J. S.",1839-09-14,1839-09-14
"Bowman, J. E.","Henslow, J. S.",1839-12-09,1839-12-09
"Henslow, J. S.","Sedgwick, Adam",1839-12-13,1839-12-13
"Brown, Robert","Henslow, J. S.",1840-08-10,1840-08-10
"Henslow, J. S.","Hutton, William",1840-10-24,1840-10-24
"Henslow, J. S.","Whewell, William",1840-10-30,1840-10-30
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Clark, William","Henslow, J. S.",1841-05-22,1841-05-22
"Woodward, S. P.","Henslow, J. S.",1841-11-05,1841-11-05
"Roget, Peter Mark","Henslow, J. S.",1842-03-14,1842-03-14
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Owen, Richard","Henslow, J. S.",1842-09-22,1842-09-22
"Sharpe, W.","Henslow, J. S.",1842-09-23,1842-09-23
"Powell, Baden","Henslow, J. S.",1842-10-16,1842-10-16
"Braybrooke, Lord","Henslow, J. S.",1843-09-25,1843-09-25
"Braybrooke, Lord","Henslow, J. S.",1843-09-25,1843-09-25
"Henslow, J. S.","Sedgwick, Adam",1843-11-03,1843-11-03
"Henslow, J. S.","Hooker, J. D.",1843-11-22,1843-11-22
"Henry, Joseph","Henslow, J. S.",1844-04-27,1844-04-27
"Henry, Joseph","Henslow, J. S.",1844-04-27,1844-04-27
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Henslow, J. S.","Solly, Edward",1844-08-30,1844-08-30
"Morton, John Chalmers","Henslow, J. S.",1844-10-15,1844-10-15
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Way, Albert","Henslow, J. S.",1845-07-02,1845-07-02
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Henslow, J. S.","Martin, Thomas",1845-07-14,1845-07-14
"Horner, Leonard","Henslow, J. S.",1845-07-15,1845-07-15
"Hooker, J. D.","Henslow, J. S.",1845-11-24,1845-11-24
"Coleman, Henry","Henslow, J. S.",1846-02-12,1846-02-12
"Percy, Hugh","Henslow, J. S.",1846-05-12,1846-05-12
"Coleman, Henry","Henslow, J. S.",1846-06-26,1846-06-26
"Coleman, Henry","Henslow, J. S.",1846-06-26,1846-06-26
"Henslow, J. S.","Sedgwick, Adam",1846-12-03,1846-12-03
Unknown,"Henslow, J. S.",1846-12-30,1846-12-30
"Henslow, J. S.","Jenyns, Leonard",1847-01-25,1847-01-25
"Lefevre, John Shaw","Henslow, J. S.",1847-07-26,1847-07-26
"Whewell, William","Henslow, J. S.",1847-08-14,1847-08-14
"Spence, William","Henslow, J. S.",1847-08-18,1847-08-18
"Smith, Charles Roach","Henslow, J. S.",1847-11-23,1847-11-23
"Henslow, J. S.","Sulivan, L.",1847-12-13,1847-12-13
"Wedgwood, Hensleigh","Henslow, J. S.",1848-01-01,1848-01-01
"Pollock, Frederick","Henslow, J. S.",1848-06-24,1848-06-24
"Roget, Peter Mark","Henslow, J. S.",1848-06-30,1848-06-30
"Henslow, J. S.","Martin, Thomas",1848-07-01,1848-07-01
"Henslow, J. S.","Bowerbank, James Scott",1848-10-20,1848-10-20
"Henslow, J. S.","Turner, Dawson",1848-10-29,1848-10-29
"Henslow, J. S.","Smyth, William Henry",1848-12-22,1848-12-22
"Henslow, J. S.","Smyth, William Henry",1849-01-03,1849-01-03
"Henslow, J. S.","Smyth, William Henry",1849-01-03,1849-01-03
"Henslow, J. S.","Bowerbank, James Scott",1849-01-05,1849-01-05
"Henslow, J. S.","Whewell, William",1849-03-05,1849-03-05
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Henslow, J. S.","Jenyns, Leonard",1849-07-28,1849-07-28
"Henslow, J. S.","Jenyns, Leonard",1849-07-28,1849-07-28
"Henslow, J. S.","Jenyns, Leonard",1849-08-22,1849-08-22
"Jenyns, Leonard","Henslow, J. S.",1849-09-24,1849-09-24
"Jenyns, Leonard","Henslow, J. S.",1849-09-24,1849-09-24
"Henslow, J. S.","Herschel, Sir J. F. W.",1849-11-10,1849-11-10
"Henslow, J. S.","Herschel, Sir J. F. W.",1849-11-10,1849-11-10
"Henslow, J. S.",Unknown,1849-12-08,1849-12-08
"Henslow, J. S.",Unknown,1849-12-08,1849-12-08
"Pollock, Algernon","Henslow, J. S.",1850-02-13,1850-02-13
"Henslow, J. S.","Hill, Rowland",1850-02-28,1850-02-28
"Romilly, Joseph","Henslow, J. S.",1850-04-08,1850-04-08
"Henslow, J. S.","Sedgwick, Adam",1850-05-28,1850-05-28
"Carpenter, Anna","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Horner, Leonard","Henslow, J. S.",1850-08-16,1850-08-16
"Horner, Leonard","Henslow, J. S.",1850-08-29,1850-08-29
"Romilly, Joseph","Henslow, J. S.",1850-08-29,1850-08-29
"Romilly, Joseph","Henslow, J. S.",1850-08-29,1850-08-29
"Henslow, J. S.","Parker Hammond II, W.",1850-10-19,1850-10-19
"Horner, Leonard","Henslow, J. S.",1850-11-20,1850-11-20
"Horner, Leonard","Henslow, J. S.",1850-11-20,1850-11-20
"Phillips, John","Henslow, J. S.",1851-04-02,1851-04-02
"Forbes, Edward","Henslow, J. S.",1851-05-06,1851-05-06
"Horner, Leonard","Henslow, J. S.",1851-05-10,1851-05-10
"Phillips, John","Henslow, J. S.",1851-06-06,1851-06-06
"Owen, Richard","Henslow, J. S.",1851-09-19,1851-09-19
"Henslow, J. S.","Jenyns, Leonard",1851-11-15,1851-11-15
"Henslow, J. S.","Dale, J. C.",1851-12-29,1851-12-29
"Henslow, J. S.","Dale, J. C.",1851-12-29,1851-12-29
"Moseley, Henry","Henslow, J. S.",1852-02-16,1852-02-16
"Moseley, Henry","Henslow, J. S.",1852-02-19,1852-02-19
"Moseley, Henry","Henslow, J. S.",1852-02-21,1852-02-21
"Clark, William","Henslow, J. S.",1852-03-14,1852-03-14
"Clark, William","Henslow, J. S.",1852-03-14,1852-03-14
"Henslow, J. S.","Smith, Charles Roach",1852-03-25,1852-03-25
"Henslow, J. S.","Martin, Thomas",1852-07-13,1852-07-13
"Horner, Leonard","Henslow, J. S.",1852-08-08,1852-08-08
"Owen, Richard","Henslow, J. S.",1852-09-18,1852-09-18
"Longman, Thomas","Henslow, J. S.",1852-11-01,1852-11-01
"Longman, Thomas","Henslow, J. S.",1852-11-01,1852-11-01
"Wollaston, T.V.","Henslow, J. S.",1852-12-31,1852-12-31
"Lindley, John","Henslow, J. S.",1852-12-31,1852-12-31
"Lindley, John","Henslow, J. S.",1852-12-31,1852-12-31
"Wollaston, T.V.","Henslow, J. S.",1852-12-31,1852-12-31
"Forbes, Edward","Henslow, J. S.",1853-07-02,1853-07-02
"Henslow, J. S.","Gould, John.",1853-08-01,1853-08-01
"Henslow, J. S.","Gould, John.",1853-09-29,1853-09-29
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
" Wood, Searles Valentine","Henslow, J. S.",1853-10-29,1853-10-29
"Jenyns, Leonard","Henslow, J. S.",1853-11-03,1853-11-03
"Wood, Searles Valentine  ","Henslow, J. S.",1853-11-27,1853-11-27
"Wood, Searles Valentine  ","Henslow, J. S.",1853-11-27,1853-11-27
"Henslow, J. S.","Fitch, William Stevenson",1853-12-21,1853-12-21
"Thirlwall, Connop","Henslow, J. S.",1854-01-15,1854-01-15
"Bell, Thomas","Henslow, J. S.",1854-01-15,1854-01-15
"Bell, Thomas","Henslow, J. S.",1854-01-15,1854-01-15
"Henslow, J. S.","Whewell, William",1854-02-02,1854-02-02
"Henslow, J. S.","Martin, Thomas",1854-02-08,1854-02-08
"Henslow, J. S.","Gould, John.",1854-06-21,1854-06-21
"Henslow, J. S.","Gould, John.",1854-06-26,1854-06-26
"Gould, John","Henslow, J. S.",1854-06-26,1854-06-26
"Smith, Charles Roach","Henslow, J. S.",1854-10-03,1854-10-03
"Henslow, J. S.","Balfour, J. H.",1854-10-21,1854-10-21
"Yates, James","Henslow, J. S.",1854-11-09,1854-11-09
"Horner, Leonard","Henslow, J. S.",1854-11-28,1854-11-28
"Henslow, J. S.","Yates, James",1854-11-29,1854-11-29
"Henslow, J. S.","Yates, James",1854-11-29,1854-11-29
"Prestwich, Joseph","Henslow, J. S.",1855-01-23,1855-01-23
"Bowerbank, James Scott","Henslow, J. S.",1855-02-05,1855-02-05
"Spence, William","Henslow, J. S.",1855-02-26,1855-02-26
"Spence, William","Henslow, J. S.",1855-02-26,1855-02-26
"Smith, Charles Roach","Henslow, J. S.",1855-03-07,1855-03-07
"Prestwich, Joseph","Henslow, J. S.",1855-05-18,1855-05-18
"Henslow, J. S.",Lester,1855-06-25,1855-06-25
"Henslow, J. S.",Lester,1855-06-25,1855-06-25
"Trevelyan, W. C.","Henslow, J. S.",1855-07-02,1855-07-02
"Prestwich, Joseph","Henslow, J. S.",1855-07-02,1855-07-02
"Smith, Charles Roach","Henslow, J. S.",1855-08-01,1855-08-01
"Brodie, Sir B.","Henslow, J. S.",1855-08-03,1855-08-03
"Brodie, Sir B.","Henslow, J. S.",1855-08-03,1855-08-03
"Brodie, Sir B.","Henslow, J. S.",1855-08-03,1855-08-03
"Brodie, Sir B.","Henslow, J. S.",1855-08-24,1855-08-24
"Henslow, J. S.","Martin, Thomas",1855-08-27,1855-08-27
"Horner, Leonard","Henslow, J. S.",1855-09-24,1855-09-24
"Horner, Leonard","Henslow, J. S.",1855-09-27,1855-09-27
"Spence, William","Henslow, J. S.",1855-09-28,1855-09-28
"Phillips, John","Henslow, J. S.",1855-10-27,1855-10-27
"Horner, Leonard","Henslow, J. S.",1855-11-18,1855-11-18
"Smith, Charles Roach","Henslow, J. S.",1855-12-01,1855-12-01
"Horner, Leonard","Henslow, J. S.",1855-12-03,1855-12-03
"Heywood, James","Henslow, J. S.",1855-12-11,1855-12-11
"Clark, William","Henslow, J. S.",1856-02-16,1856-02-16
"Colchester, William","Henslow, J. S.",1856-02-21,1856-02-21
"Smith, Charles Roach","Henslow, J. S.",1856-03-15,1856-03-15
"Smith, Charles Roach","Henslow, J. S.",1856-03-15,1856-03-15
"Smith, Charles Roach","Henslow, J. S.",1856-03-15,1856-03-15
"Smith, Charles Roach","Henslow, J. S.",1856-03-15,1856-03-15
"Henslow, J. S.","Gray, J. E.",1856-03-21,1856-03-21
"Horner, Leonard","Henslow, J. S.",1856-04-13,1856-04-13
"Horner, Leonard","Henslow, J. S.",1856-04-13,1856-04-13
"Carpenter, William B.","Henslow, J. S.",1856-04-18,1856-04-18
"Carpenter, William B.","Henslow, J. S.",1856-04-18,1856-04-18
"Jenyns, Leonard","Henslow, J. S.",1856-07-01,1856-07-01
"Jenyns, Leonard","Henslow, J. S.",1856-07-01,1856-07-01
"Henslow, J. S.","Jenyns, Leonard",1856-07-25,1856-07-25
"Carpenter, William B.","Henslow, J. S.",1856-07-30,1856-07-30
"Spence, William","Henslow, J. S.",1856-09-11,1856-09-11
"Spence, William","Henslow, J. S.",1856-09-11,1856-09-11
"Horner, Leonard","Henslow, J. S.",1856-09-24,1856-09-24
"Spence, William","Henslow, J. S.",1856-09-25,1856-09-25
"Spence, William","Henslow, J. S.",1856-09-25,1856-09-25
"Carpenter, William B.","Henslow, J. S.",1856-11-13,1856-11-13
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Henslow, J. S.","Masters, M. T.",1857-03-12,1857-03-12
"Poole, E. S.","Henslow, J. S.",1857-04-20,1857-04-20
"Henslow, J. S.","Jenyns, Leonard",1857-06-12,1857-06-12
"Henslow, J. S.","Jenyns, Leonard",1857-06-12,1857-06-12
"Bunbury, E. H.","Henslow, J. S.",1857-07-10,1857-07-10
"Longman, Thomas","Henslow, J. S.",1857-08-04,1857-08-04
"Longman, Thomas","Henslow, J. S.",1857-08-11,1857-08-11
"Longman, Thomas","Henslow, J. S.",1857-09-01,1857-09-01
"Longman, Thomas","Henslow, J. S.",1857-09-01,1857-09-01
"Spence, William","Henslow, J. S.",1857-09-11,1857-09-11
"Spence, William","Henslow, J. S.",1857-09-11,1857-09-11
"Horner, Leonard","Henslow, J. S.",1857-09-12,1857-09-12
