sender,recipient,date,end date
"Johnston, George","Henslow, J. S.",1853-08-11,1853-08-11
"Johnston, George","Henslow, J. S.",1853-08-11,1853-08-11
"Henslow, J. S.","Gould, John.",1853-09-29,1853-09-29
"Henslow, J. S.","Jenyns, Leonard",1853-11-07,1853-11-07
"Whewell, William","Henslow, J. S.",1853-11-24,1853-11-24
"Whewell, William","Henslow, J. S.",1853-11-24,1853-11-24
"Latham, R. G.","Henslow, J. S.",1854-03-01,1854-03-01
"Smith, Charles Roach","Henslow, J. S.",1854-10-03,1854-10-03
"Bowerbank, James Scott","Henslow, J. S.",1855-01-16,1855-01-16
"Horner, Leonard","Henslow, J. S.",1855-01-20,1855-01-20
"Spence, William","Henslow, J. S.",1855-02-26,1855-02-26
"Phillips, John","Henslow, J. S.",1855-07-07,1855-07-07
"Smith, Charles Roach","Henslow, J. S.",1855-08-01,1855-08-01
"Horner, Leonard","Henslow, J. S.",1855-09-24,1855-09-24
"Horner, Leonard","Henslow, J. S.",1855-09-27,1855-09-27
"Horner, Leonard","Henslow, J. S.",1855-09-27,1855-09-27
"Heywood, James","Henslow, J. S.",1855-12-11,1855-12-11
"Smith, Charles Roach","Henslow, J. S.",1855-12-26,1855-12-26
"Carpenter, William B.","Henslow, J. S.",1856-04-06,1856-04-06
"Carpenter, William B.","Henslow, J. S.",1856-04-06,1856-04-06
"Carpenter, William B.","Henslow, J. S.",1856-04-15,1856-04-15
"Hill, Rowland","Henslow, J. S.",1856-06-30,1856-06-30
"Bowerbank, James Scott","Henslow, J. S.",1856-09-15,1856-09-15
"Horner, Leonard","Henslow, J. S.",1856-09-24,1856-09-24
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Evans, John","Henslow, J. S.",1857-02-25,1857-02-25
"Evans, John","Henslow, J. S.",1857-02-25,1857-02-25
"Henslow, J. S.","Whewell, William",1857-04-07,1857-04-07
"Henslow, J. S.","Jenyns, Leonard",1857-06-12,1857-06-12
"Henslow, J. S.","Jenyns, Leonard",1857-06-12,1857-06-12
"Sedgwick, Adam","Henslow, J. S.",1857-11-18,1857-11-18
"Hooker, William Jackson","Henslow, J. S.",1857-12-20,1857-12-20
"Philpott, Henry","Henslow, J. S.",1858-05-05,1858-05-05
"Miller, W. H.","Henslow, J. S.",1858-12-09,1858-12-09
"Jenyns, Leonard","Henslow, J. S.",1859-06-03,1859-06-03
"Evans, John","Henslow, J. S.",1860-01-28,1860-01-28
"Carpenter, William B.","Henslow, J. S.",1860-02-29,1860-02-29
"Henslow, J. S.","Sedgwick, Adam",1860-04-30,1860-04-30
"Henslow, J. S.","Hooker, J. D.",1860-05-05,1860-05-05
"Henslow, J. S.","Sedgwick, Adam",1861-03-14,1861-03-14
