sender,recipient,date,end date
"Henslow, J. S.","Baxter, William",1837-06-06,1837-06-06
"Faraday, Michael","Henslow, J. S.",1837-06-13,1837-06-13
"Fitton, William Henry","Henslow, J. S.",1837-12-08,1837-12-08
"Fitton, William Henry","Henslow, J. S.",1837-12-08,1837-12-08
"Henslow, J. S.","Jardine, William",1838-03-23,1838-03-23
"Brougham, W.","Henslow, J. S.",1838-11-10,1838-11-10
"Brougham, W.","Henslow, J. S.",1838-11-10,1838-11-10
"Brougham, W.","Henslow, J. S.",1838-11-10,1838-11-10
"Bowman, J. E.","Henslow, J. S.",1839-12-09,1839-12-09
"Bowman, J. E.","Henslow, J. S.",1839-12-09,1839-12-09
"Henslow, J. S.","Hutton, William",1840-06-25,1840-06-25
"Jenyns, Leonard","Henslow, J. S.",1840-07-01,1840-07-01
"Henslow, J. S.",Unknown,1840-07-15,1840-07-15
"Henslow, J. S.",Unknown,1840-07-18,1840-07-18
"Henslow, J. S.","Hutton, William",1840-10-24,1840-10-24
"Henslow, J. S.","Whewell, William",1840-10-30,1840-10-30
"Bowman, J. E.","Henslow, J. S.",1841-03-01,1841-03-01
"Woodward, S. P.","Henslow, J. S.",1841-11-05,1841-11-05
"Roget, Peter Mark","Henslow, J. S.",1842-03-14,1842-03-14
"Owen, Richard","Henslow, J. S.",1842-09-22,1842-09-22
"Powell, Baden","Henslow, J. S.",1842-10-16,1842-10-16
"Braybrooke, Lord","Henslow, J. S.",1843-09-25,1843-09-25
"Henslow, J. S.","Sedgwick, Adam",1843-11-03,1843-11-03
"Henslow, J. S.","Hooker, J. D.",1843-11-22,1843-11-22
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Henslow, J. S.","Solly, Edward",1844-08-30,1844-08-30
"Henslow, J. S.","Whewell, William",1845-02-06,1845-02-06
"Way, Albert","Henslow, J. S.",1845-07-02,1845-07-02
"Way, Albert","Henslow, J. S.",1845-07-02,1845-07-02
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Henslow, J. S.","Buckland, William",1845-07-10,1845-07-10
"Henslow, J. S.","Sedgwick, Adam",1845-09-01,1845-09-01
"Horner Lyell, Mary","Henslow, J. S.",1846-01-15,1846-01-15
"Henslow, J. S.","Hooker, J. D.",1846-02-28,1846-02-28
"Henslow, J. S. ","Hooker, William Jackson",1846-11-20,1846-11-20
"Henslow, J. S.","Sedgwick, Adam",1846-12-03,1846-12-03
Unknown,"Henslow, J. S.",1846-12-30,1846-12-30
"Henslow, J. S.","Jenyns, Leonard",1847-01-25,1847-01-25
"Whewell, William","Henslow, J. S.",1847-08-14,1847-08-14
"Smith, Charles Roach","Henslow, J. S.",1847-11-23,1847-11-23
"Henslow, J. S.","Sulivan, L.",1847-12-13,1847-12-13
"Pollock, Frederick","Henslow, J. S.",1848-06-24,1848-06-24
"Roget, Peter Mark","Henslow, J. S.",1848-06-30,1848-06-30
"Henslow, J. S.","Martin, Thomas",1848-07-01,1848-07-01
"Henslow, J. S.","Bowerbank, James Scott",1848-10-20,1848-10-20
"Henslow, J. S.","Turner, Dawson",1848-10-29,1848-10-29
"Henslow, J. S.","Smyth, William Henry",1848-12-22,1848-12-22
"Henslow, J. S.","Smyth, William Henry",1849-01-03,1849-01-03
"Henslow, J. S.","Smyth, William Henry",1849-01-03,1849-01-03
"Henslow, J. S.","Bowerbank, James Scott",1849-01-05,1849-01-05
"Henslow, J. S.","Whewell, William",1849-03-05,1849-03-05
"Whewell, William","Henslow, J. S.",1849-03-19,1849-03-19
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Phillips, John","Henslow, J. S.",1849-04-24,1849-04-24
"Henslow, J. S.","Jenyns, Leonard",1849-07-28,1849-07-28
"Henslow, J. S.","Jenyns, Leonard",1849-07-28,1849-07-28
"Jenyns, Leonard","Henslow, J. S.",1849-09-24,1849-09-24
"Henslow, J. S.","Herschel, Sir J. F. W.",1849-11-10,1849-11-10
"Henslow, J. S.","Herschel, Sir J. F. W.",1849-11-10,1849-11-10
"Henslow, J. S.",Unknown,1849-12-08,1849-12-08
"Henslow, J. S.",Unknown,1849-12-08,1849-12-08
"Sedgwick, Adam","Henslow, J. S.",1849-12-23,1849-12-23
"Henslow, J. S.","Hill, Rowland",1850-02-28,1850-02-28
"Henslow, J. S.","Sedgwick, Adam",1850-05-28,1850-05-28
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Sedgwick, Adam","Henslow, J. S.",1850-07-02,1850-07-02
"Carpenter, Anna","Henslow, J. S.",1850-07-02,1850-07-02
"Zinoke, Barham","Henslow, J. S.",1850-07-19,1850-07-19
"Romilly, Joseph","Henslow, J. S.",1850-08-29,1850-08-29
"Henslow, J. S.","Parker Hammond II, W.",1850-10-19,1850-10-19
"Horner, Leonard","Henslow, J. S.",1850-11-20,1850-11-20
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Pollock, Algernon","Henslow, J. S.",1851-02-19,1851-02-19
"Horner, Leonard","Henslow, J. S.",1851-05-10,1851-05-10
"Phillips, John","Henslow, J. S.",1851-06-06,1851-06-06
"Phillips, John","Henslow, J. S.",1851-06-06,1851-06-06
"Henslow, J. S.","Jenyns, Leonard",1851-08-10,1851-08-10
"Owen, Richard","Henslow, J. S.",1851-09-19,1851-09-19
"Owen, Richard","Henslow, J. S.",1851-09-19,1851-09-19
"Henslow, J. S.",Printed circular,1851-11-15,1851-11-15
"Henslow, J. S.","Jenyns, Leonard",1851-11-15,1851-11-15
"Henslow, J. S.","Dale, J. C.",1851-12-29,1851-12-29
"Henslow, J. S.","Dale, J. C.",1851-12-29,1851-12-29
"Henslow, J. S.","Smith, Charles Roach",1852-03-25,1852-03-25
"Henslow, J. S.","Martin, Thomas",1852-07-13,1852-07-13
"Horner, Leonard","Henslow, J. S.",1852-08-08,1852-08-08
"Horner, Leonard","Henslow, J. S.",1852-08-08,1852-08-08
"Bunbury, F. J.","Henslow, J. S.",1852-08-18,1852-08-18
"Owen, Richard","Henslow, J. S.",1852-09-18,1852-09-18
"Longman, Thomas","Henslow, J. S.",1852-11-01,1852-11-01
"Henslow, J. S.",Unknown,1852-11-25,1852-11-25
"Bowerbank, James Scott","Henslow, J. S.",1852-11-26,1852-11-26
"Wollaston, T.V.","Henslow, J. S.",1852-12-31,1852-12-31
"Wollaston, T.V.","Henslow, J. S.",1852-12-31,1852-12-31
"Henslow, J. S.","Martin, Thomas",1853-04-22,1853-04-22
"Forbes, Edward","Henslow, J. S.",1853-07-02,1853-07-02
"Henslow, J. S.","Gould, John.",1853-08-01,1853-08-01
"Henslow, J. S.","Gould, John.",1853-09-29,1853-09-29
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Miller, W. H.","Henslow, J. S.",1853-10-25,1853-10-25
"Wood, Searles Valentine","Henslow, J. S.",1853-10-29,1853-10-29
" Wood, Searles Valentine","Henslow, J. S.",1853-10-29,1853-10-29
"Jenyns, Leonard","Henslow, J. S.",1853-11-03,1853-11-03
"Wood, Searles Valentine  ","Henslow, J. S.",1853-11-27,1853-11-27
"Wood, Searles Valentine  ","Henslow, J. S.",1853-11-27,1853-11-27
"Henslow, J. S.","Fitch, William Stevenson",1853-12-21,1853-12-21
"Thirlwall, Connop","Henslow, J. S.",1854-01-15,1854-01-15
"Thirlwall, Connop","Henslow, J. S.",1854-01-15,1854-01-15
"Henslow, J. S.","Whewell, William",1854-02-02,1854-02-02
"Henslow, J. S.","Martin, Thomas",1854-02-08,1854-02-08
"Gould, John","Henslow, J. S.",1854-06-26,1854-06-26
"Henslow, J. S.","Gould, John.",1854-06-26,1854-06-26
"Smith, Charles Roach","Henslow, J. S.",1854-10-03,1854-10-03
"Henslow, J. S.","Balfour, J. H.",1854-10-21,1854-10-21
"Yates, James","Henslow, J. S.",1854-11-09,1854-11-09
"Horner, Leonard","Henslow, J. S.",1854-11-28,1854-11-28
"Henslow, J. S.","Yates, James",1854-11-29,1854-11-29
"Henslow, J. S.","Yates, James",1854-11-29,1854-11-29
"Prestwich, Joseph","Henslow, J. S.",1855-01-23,1855-01-23
"Bowerbank, James Scott","Henslow, J. S.",1855-02-05,1855-02-05
"Spence, William","Henslow, J. S.",1855-02-26,1855-02-26
"Smith, Charles Roach","Henslow, J. S.",1855-03-07,1855-03-07
"Glaisher, James","Henslow, J. S.",1855-03-28,1855-03-28
"Prestwich, Joseph","Henslow, J. S.",1855-05-18,1855-05-18
"Henslow, J. S.",Lester,1855-06-25,1855-06-25
"Henslow, J. S.",Lester,1855-06-25,1855-06-25
"Prestwich, Joseph","Henslow, J. S.",1855-07-02,1855-07-02
"Smith, Charles Roach","Henslow, J. S.",1855-08-01,1855-08-01
"Brodie, Sir B.","Henslow, J. S.",1855-08-03,1855-08-03
"Brodie, Sir B.","Henslow, J. S.",1855-08-03,1855-08-03
"Brodie, Sir B.","Henslow, J. S.",1855-08-03,1855-08-03
"Brodie, Sir B.","Henslow, J. S.",1855-08-03,1855-08-03
"Brodie, Sir B.","Henslow, J. S.",1855-08-20,1855-08-20
"Brodie, Sir B.","Henslow, J. S.",1855-08-24,1855-08-24
"Wilson, William","Henslow, J. S.",1855-08-25,1855-08-25
"Henslow, J. S.","Martin, Thomas",1855-08-27,1855-08-27
"Horner, Leonard","Henslow, J. S.",1855-09-24,1855-09-24
"Horner, Leonard","Henslow, J. S.",1855-11-18,1855-11-18
"Smith, Charles Roach","Henslow, J. S.",1855-12-01,1855-12-01
"Horner, Leonard","Henslow, J. S.",1855-12-03,1855-12-03
"Colchester, William","Henslow, J. S.",1856-02-21,1856-02-21
"Miller, W. H.","Henslow, J. S.",1856-02-28,1856-02-28
"Smith, Charles Roach","Henslow, J. S.",1856-03-15,1856-03-15
"Smith, Charles Roach","Henslow, J. S.",1856-03-15,1856-03-15
"Smith, Charles Roach","Henslow, J. S.",1856-03-15,1856-03-15
"Henslow, J. S.","Gray, J. E.",1856-03-21,1856-03-21
"Carpenter, William B.","Henslow, J. S.",1856-04-06,1856-04-06
"Horner, Leonard","Henslow, J. S.",1856-04-13,1856-04-13
"Horner, Leonard","Henslow, J. S.",1856-04-13,1856-04-13
"Horner, Leonard","Henslow, J. S.",1856-04-13,1856-04-13
"Carpenter, William B.","Henslow, J. S.",1856-04-18,1856-04-18
"Sedgwick, Adam","Henslow, J. S.",1856-06-06,1856-06-06
"Jenyns, Leonard","Henslow, J. S.",1856-07-01,1856-07-01
"Henslow, J. S.","Jenyns, Leonard",1856-07-25,1856-07-25
"Carpenter, William B.","Henslow, J. S.",1856-07-30,1856-07-30
"Belper, Lord","Henslow, J. S.",1856-08-29,1856-08-29
"Belper, Lord","Henslow, J. S.",1856-08-29,1856-08-29
"Henslow, J. S.","Belper, Lord",1856-09-01,1856-09-01
"Spence, William","Henslow, J. S.",1856-09-11,1856-09-11
"Bowerbank, James Scott","Henslow, J. S.",1856-09-15,1856-09-15
"Horner, Leonard","Henslow, J. S.",1856-09-24,1856-09-24
"Spence, William","Henslow, J. S.",1856-09-25,1856-09-25
"Spence, William","Henslow, J. S.",1856-10-10,1856-10-10
"Campbell, W.","Henslow, J. S.",1856-10-20,1856-10-20
"Carpenter, William B.","Henslow, J. S.",1856-11-13,1856-11-13
"Ducie, Lord","Henslow, J. S.",1856-12-31,1856-12-31
"Spence, William","Henslow, J. S.",1857-01-26,1857-01-26
"Henslow, J. S.","Martin, Thomas",1857-02-09,1857-02-09
"Henslow, J. S.","Masters, M. T.",1857-03-12,1857-03-12
"Longman, Thomas","Henslow, J. S.",1857-09-01,1857-09-01
"Spence, William","Henslow, J. S.",1857-09-11,1857-09-11
"Spence, William","Henslow, J. S.",1857-09-11,1857-09-11
"Spence, William","Henslow, J. S.",1857-09-18,1857-09-18
"Reeve, Lovell","Henslow, J. S.",1857-09-19,1857-09-19
"Reeve, Lovell","Henslow, J. S.",1857-09-19,1857-09-19
"Reeve, Lovell","Henslow, J. S.",1857-09-19,1857-09-19
"Reeve, Lovell","Henslow, J. S.",1857-09-19,1857-09-19
"Carpenter, William B.","Henslow, J. S.",1857-11-13,1857-11-13
"Sedgwick, Adam","Henslow, J. S.",1857-11-20,1857-11-20
"Hooker, William Jackson","Henslow, J. S.",1857-12-20,1857-12-20
"Carpenter, William B.","Henslow, J. S.",1857-12-27,1857-12-27
"Stainton, H. T.","Henslow, J. S.",1858-01-16,1858-01-16
"Henslow, J. S.","Eyton, Thomas Campbell",1858-04-20,1858-04-20
"Prestwich, Joseph","Henslow, J. S.",1858-09-03,1858-09-03
"Brodie, Sir B.","Henslow, J. S.",1858-10-30,1858-10-30
"Brodie, Sir B.","Henslow, J. S.",1858-11-04,1858-11-04
"Sedgwick, Adam","Henslow, J. S.",1858-11-06,1858-11-06
"Spence, William","Henslow, J. S.",1858-11-11,1858-11-11
"Jenyns, Leonard","Henslow, J. S.",1858-11-18,1858-11-18
"Sedgwick, Adam","Henslow, J. S.",1858-12-31,1858-12-31
"Carpenter, William B.","Henslow, J. S.",1859-02-11,1859-02-11
"Jenyns, Leonard","Henslow, J. S.",1859-02-17,1859-02-17
"Stainton, H. T.","Henslow, J. S.",1859-03-04,1859-03-04
"Jenyns, Leonard","Henslow, J. S.",1859-03-12,1859-03-12
"Jenyns, Leonard","Henslow, J. S.",1859-06-03,1859-06-03
"Sedgwick, Adam","Henslow, J. S.",1859-07-12,1859-07-12
"Sedgwick, Adam","Henslow, J. S.",1859-07-12,1859-07-12
"Henslow, J. S.","Martin, Thomas",1859-07-15,1859-07-15
"Charlesworth, Edward","Henslow, J. S.",1859-07-21,1859-07-21
"Jenyns, Leonard","Henslow, J. S.",1859-07-27,1859-07-27
"Spence, William","Henslow, J. S.",1859-09-05,1859-09-05
"Henslow, J. S.","Martin, Thomas",1859-09-22,1859-09-22
"Henslow, J. S.","Martin, Thomas",1859-11-10,1859-11-10
"Jenyns, Leonard","Henslow, J. S.",1859-11-21,1859-11-21
"Owen, Richard","Henslow, J. S.",1859-11-30,1859-11-30
"Jenyns, Leonard","Henslow, J. S.",1859-12-31,1859-12-31
"Evans, John","Henslow, J. S.",1860-01-28,1860-01-28
"Henslow, J. S.","Sedgwick, Adam",1860-02-07,1860-02-07
"Christy, Henry","Henslow, J. S.",1860-03-08,1860-03-08
"Christy, Henry","Henslow, J. S.",1860-03-08,1860-03-08
"Christy, Henry","Henslow, J. S.",1860-03-08,1860-03-08
"Carpenter, William B.","Henslow, J. S.",1860-05-14,1860-05-14
"Jenyns, Leonard","Henslow, J. S.",1860-06-05,1860-06-05
"Jenyns, Leonard","Henslow, J. S.",1860-06-05,1860-06-05
"Longman, William","Henslow, J. S.",1860-07-03,1860-07-03
"Sedgwick, Adam","Henslow, J. S.",1860-08-01,1860-08-01
"Evans, John","Henslow, J. S.",1860-08-24,1860-08-24
"Evans, John","Henslow, J. S.",1860-08-26,1860-08-26
"Evans, John","Henslow, J. S.",1860-08-26,1860-08-26
"Brodie, Sir B.","Henslow, J. S.",1860-09-20,1860-09-20
"Brodie, Sir B.","Henslow, J. S.",1860-09-20,1860-09-20
"Brodie, Sir B.","Henslow, J. S.",1860-09-20,1860-09-20
"Brodie, Sir B.","Henslow, J. S.",1860-09-20,1860-09-20
"Evans, John","Henslow, J. S.",1860-10-26,1860-10-26
"Evans, John","Henslow, J. S.",1860-11-10,1860-11-10
"Palmerston, Lord","Henslow, J. S.",1861-04-12,1861-04-12
