sender,recipient,date,end date
"Dalton, Revd James","Henslow, J. S.",1830-04-11,1830-04-11
"Dalton, Revd James","Henslow, J. S.",1830-04-11,1830-04-11
"Bennett, E. T.","Henslow, J. S.",1830-06-30,1830-06-30
"Christy Jr, William","Henslow, J. S.",1830-10-09,1830-10-09
"Hooker, William Jackson","Henslow, J. S.",1831-01-26,1831-01-26
"Hooker, William Jackson","Henslow, J. S.",1831-02-14,1831-02-14
"Lindley, John","Henslow, J. S.",1831-04-12,1831-04-12
"Ward, James","Henslow, J. S.",1831-06-15,1831-06-15
"Ramsay, E. B.","Henslow, J. S.",1831-08-03,1831-08-03
"Calvert, Fred","Henslow, J. S.",1831-08-10,1831-08-10
"Green, Charles","Henslow, J. S.",1831-08-13,1831-08-13
"Henslow, J. S.","Daubeny, Charles",1831-10-17,1831-10-17
"Lowe, R. T.","Henslow, J. S.",1831-11-15,1831-11-15
"Green, Charles","Henslow, J. S.",1831-12-13,1831-12-13
"Whewell, William","Henslow, J. S.",1832-07-30,1832-07-30
"Henslow, J. S.","Phillips, John",1832-11-20,1832-11-20
"Henslow, J. S.","Phillips, John",1832-11-20,1832-11-20
"Darwin, E. A.","Henslow, J. S.",1833-01-23,1833-01-23
"Henslow, J. S.","Phillips, John",1833-07-02,1833-07-02
"Henslow, J. S.","Phillips, John",1833-07-02,1833-07-02
"Henslow, J. S.","Jerdan, William",1833-07-11,1833-07-11
"Harcourt, W. J.","Henslow, J. S.",1833-07-29,1833-07-29
"Henslow, J. S.","Harcourt, William Vernon",1833-08-08,1833-08-08
"Henslow, J. S.","Harcourt, William Vernon",1833-08-08,1833-08-08
"Orr, William","Henslow, J. S.",1833-09-05,1833-09-05
"Buckland, William","Henslow, J. S.",1833-09-11,1833-09-11
"Henslow, J. S.","Dale, J. C.",1834-02-08,1834-02-08
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Henslow, J. S.","Phillips, John",1834-02-10,1834-02-10
"Lindley, John","Henslow, J. S.",1834-03-27,1834-03-27
"Simeon, Charles","Henslow, J. S.",1835-05-19,1835-05-19
"Buckland, William","Henslow, J. S.",1835-12-13,1835-12-13
"Darwin, R. W.","Henslow, J. S.",1835-12-28,1835-12-28
"Darwin, R. W.","Henslow, J. S.",1835-12-28,1835-12-28
"Audubon, J. J.","Henslow, J. S. ",1836-01-13,1836-01-13
"Jardine, William","Henslow, J. S.",1836-02-10,1836-02-10
"Lardner, D.","Henslow, J. S.",1836-03-05,1836-03-05
"Henslow, J. S.","Whewell, William",1836-05-15,1836-05-15
"Brougham, W.","Henslow, J. S.",1838-11-10,1838-11-10
"Henslow, J. S.","Hutton, William",1840-01-30,1840-01-30
"Henslow, J. S.","Hutton, William",1840-02-24,1840-02-24
"Carpenter, William B.","Henslow, J. S.",1840-03-17,1840-03-17
"Carpenter, William B.","Henslow, J. S.",1840-03-17,1840-03-17
"Henslow, J. S.","Hutton, William",1840-04-28,1840-04-28
"Brown, Robert","Henslow, J. S.",1840-08-10,1840-08-10
"Lumholtz, Ettwin","Henslow, J. S.",1840-10-17,1840-10-17
"Henslow, J. S.","Ansted, David Thomas",1842-01-03,1842-01-03
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Henry, Joseph","Henslow, J. S.",1842-07-05,1842-07-05
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Jenyns, Leonard","Henslow, J. S.",1842-09-25,1842-09-25
"Henslow, J. S.","Kemp, William",1843-10-09,1843-10-09
"Henry, Joseph","Henslow, J. S.",1844-04-27,1844-04-27
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Smith, Charles Roach","Henslow, J. S.",1844-07-10,1844-07-10
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Charlesworth, Edward","Henslow, J. S.",1844-12-27,1844-12-27
"Maund, Benjamin","Henslow, J. S.",1845-01-19,1845-01-19
"Way, Albert","Henslow, J. S.",1845-07-02,1845-07-02
"Way, Albert","Henslow, J. S.",1845-07-02,1845-07-02
"Bright, John","Henslow, J. S.",1845-12-30,1845-12-30
"Henslow, J. S.","Lindley, John",1846-01-16,1846-01-16
"Henslow, J. S.","Lindley, John",1846-01-16,1846-01-16
"Coleman, Henry","Henslow, J. S.",1846-02-12,1846-02-12
"Way, Albert","Henslow, J. S.",1846-02-18,1846-02-18
"Jenyns, Leonard","Henslow, J. S.",1847-01-06,1847-01-06
"Pollock, Frederick","Henslow, J. S.",1848-06-24,1848-06-24
"Henslow, J. S.","Smyth, William Henry",1849-01-03,1849-01-03
"Henslow, J. S.","Bowerbank, James Scott",1849-01-05,1849-01-05
"Henslow, J. S.","Whewell, William",1849-02-12,1849-02-12
"Whewell, William","Henslow, J. S.",1849-03-02,1849-03-02
"Henslow, J. S.","Whewell, William",1849-03-05,1849-03-05
"Horner, Leonard","Henslow, J. S.",1850-08-16,1850-08-16
"Horner, Leonard","Henslow, J. S.",1850-08-29,1850-08-29
"Forbes, Edward","Henslow, J. S.",1851-05-06,1851-05-06
"Airy, George Biddell","Henslow, J. S.",1851-06-28,1851-06-28
"Longman, William","Henslow, J. S.",1852-07-10,1852-07-10
"Owen, Richard","Henslow, J. S.",1852-09-18,1852-09-18
"Owen, Richard","Henslow, J. S.",1852-09-18,1852-09-18
"Owen, Richard","Henslow, J. S.",1852-09-18,1852-09-18
"Bowerbank, James Scott","Henslow, J. S.",1852-09-27,1852-09-27
"Wollaston, T.V.","Henslow, J. S.",1852-12-31,1852-12-31
"Henslow, J. S.","Ansted, David Thomas",1854-09-04,1854-09-04
"Yates, James","Henslow, J. S.",1854-11-09,1854-11-09
"Henslow, J. S.","Airy, George Biddell",1854-12-03,1854-12-03
"Henslow, J. S.","Airy, George Biddell",1854-12-03,1854-12-03
"Bowerbank, James Scott","Henslow, J. S.",1855-01-12,1855-01-12
"Horner, Leonard","Henslow, J. S.",1855-01-20,1855-01-20
"Prestwich, Joseph","Henslow, J. S.",1855-01-23,1855-01-23
"Spence, William","Henslow, J. S.",1855-02-26,1855-02-26
"Spence, William","Henslow, J. S.",1855-06-28,1855-06-28
"Horner, Leonard","Henslow, J. S.",1855-12-03,1855-12-03
"Smith, Charles Roach","Henslow, J. S.",1855-12-26,1855-12-26
"Jardine, William","Henslow, J. S.",1856-03-20,1856-03-20
"Horner, Leonard","Henslow, J. S.",1856-04-13,1856-04-13
"Henslow, J. S.","Martin, Thomas",1856-04-30,1856-04-30
"Belper, Lord","Henslow, J. S.",1856-08-29,1856-08-29
"Bowerbank, James Scott","Henslow, J. S.",1856-09-15,1856-09-15
"Bunbury, C. J. F.","Henslow, J. S.",1856-11-10,1856-11-10
"Jenyns, Leonard","Henslow, J. S.",1857-07-02,1857-07-02
"Jenyns, Leonard","Henslow, J. S.",1857-08-04,1857-08-04
"Longman, Thomas","Henslow, J. S.",1857-08-04,1857-08-04
"Longman, Thomas","Henslow, J. S.",1857-09-01,1857-09-01
"Patterson, Robert","Henslow, J. S.",1857-09-12,1857-09-12
"Carpenter, William B.","Henslow, J. S.",1857-12-27,1857-12-27
"Carpenter, William B.","Henslow, J. S.",1857-12-27,1857-12-27
" Dilke, C. W.","Henslow, J. S.",1858-05-05,1858-05-05
"Sedgwick, Adam","Henslow, J. S.",1858-11-06,1858-11-06
"Jenyns, Leonard","Henslow, J. S.",1859-03-12,1859-03-12
"Jenyns, Leonard","Henslow, J. S.",1859-06-03,1859-06-03
"Jenyns, Leonard","Henslow, J. S.",1859-06-03,1859-06-03
"Henslow, J. S.",Unknown,1859-07-16,1859-07-16
"Jenyns, Leonard","Henslow, J. S.",1859-07-27,1859-07-27
"Jenyns, Leonard","Henslow, J. S.",1859-11-21,1859-11-21
"Henslow, J. S.","Jenyns, Leonard",1860-01-26,1860-01-26
"Henslow, J. S.","Hooker, J. D.",1860-04-14,1860-04-14
"Henslow, J. S.","Hooker, J. D.",1860-04-14,1860-04-14
"Henslow, J. S.","Sedgwick, Adam",1860-04-24,1860-04-24
"Carpenter, William B.","Henslow, J. S.",1860-05-14,1860-05-14
"Jenyns, Leonard","Henslow, J. S.",1860-06-05,1860-06-05
"Longman, William","Henslow, J. S.",1860-07-03,1860-07-03
